ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
433,20120129,20120210,20120205,258,282,1,100,4,"SO46970",20,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"01AF-420A-B9","PO15196114472"
254,20120129,20120210,20120205,258,282,1,100,4,"SO46970",22,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"01AF-420A-B9","PO15196114472"
263,20120129,20120210,20120205,258,282,1,100,4,"SO46970",23,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"01AF-420A-B9","PO15196114472"
439,20120129,20120210,20120205,78,282,1,100,4,"SO46988",3,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"2D2E-4EC3-AC","PO12499171502"
435,20120129,20120210,20120205,78,282,1,100,4,"SO46988",18,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"2D2E-4EC3-AC","PO12499171502"
242,20120129,20120210,20120205,78,282,1,100,4,"SO46988",20,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"2D2E-4EC3-AC","PO12499171502"
417,20120129,20120210,20120205,78,282,1,100,4,"SO46988",25,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"2D2E-4EC3-AC","PO12499171502"
424,20120129,20120210,20120205,78,282,1,100,4,"SO46988",35,1,1,214.236,214.236,0,0,158.5346,158.5346,214.236,17.1389,5.3559,"2D2E-4EC3-AC","PO12499171502"
414,20120129,20120210,20120205,78,282,1,100,4,"SO46988",52,1,1,149.031,149.031,0,0,110.2829,110.2829,149.031,11.9225,3.7258,"2D2E-4EC3-AC","PO12499171502"
377,20120129,20120210,20120205,78,282,1,100,4,"SO46988",54,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"2D2E-4EC3-AC","PO12499171502"
271,20120129,20120210,20120205,97,282,1,100,4,"SO46992",9,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"C958-4FD6-A0","PO11745117547"
273,20120129,20120210,20120205,97,282,1,100,4,"SO46992",15,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"C958-4FD6-A0","PO11745117547"
254,20120129,20120210,20120205,97,282,1,100,4,"SO46992",21,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"C958-4FD6-A0","PO11745117547"
381,20120129,20120210,20120205,97,282,1,100,4,"SO46992",28,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"C958-4FD6-A0","PO11745117547"
389,20120129,20120210,20120205,97,282,1,100,4,"SO46992",29,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"C958-4FD6-A0","PO11745117547"
460,20120129,20120210,20120205,97,282,1,100,4,"SO46992",41,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"C958-4FD6-A0","PO11745117547"
414,20120129,20120210,20120205,97,282,1,100,4,"SO46992",49,1,1,149.031,149.031,0,0,110.2829,110.2829,149.031,11.9225,3.7258,"C958-4FD6-A0","PO11745117547"
421,20120129,20120210,20120205,492,282,1,100,4,"SO47002",3,1,1,196.329,196.329,0,0,145.2835,145.2835,196.329,15.7063,4.9082,"BC9F-453B-99","PO609116671"
468,20120129,20120210,20120205,492,282,1,100,4,"SO47002",7,1,1,22.794,22.794,0,0,15.6709,15.6709,22.794,1.8235,0.5699,"BC9F-453B-99","PO609116671"
385,20120129,20120210,20120205,529,282,1,100,4,"SO47016",3,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"205E-4F0A-81","PO2320157867"
439,20120129,20120210,20120205,529,282,1,100,4,"SO47016",5,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"205E-4F0A-81","PO2320157867"
441,20120129,20120210,20120205,529,282,1,100,4,"SO47016",7,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"205E-4F0A-81","PO2320157867"
224,20120129,20120210,20120205,313,282,1,100,4,"SO47032",7,1,1,5.1865,5.1865,0,0,5.2297,5.2297,5.1865,0.4149,0.1297,"090F-4070-AA","PO4553172367"
286,20120129,20120210,20120205,313,282,1,100,4,"SO47032",11,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"090F-4070-AA","PO4553172367"
433,20120129,20120210,20120205,313,282,1,100,4,"SO47032",14,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"090F-4070-AA","PO4553172367"
453,20120129,20120210,20120205,385,282,1,100,4,"SO47039",15,1,1,35.994,35.994,0,0,24.7459,24.7459,35.994,2.8795,0.8999,"B548-493E-AE","PO5684166879"
422,20120229,20120312,20120307,277,282,1,100,4,"SO47350",4,1,1,67.539,67.539,0,0,49.9789,49.9789,67.539,5.4031,1.6885,"D334-4827-9B","PO174170909"
441,20120229,20120312,20120307,24,282,1,100,4,"SO47355",19,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"6B7D-4E47-B5","PO19343125466"
267,20120229,20120312,20120307,24,282,1,100,4,"SO47355",26,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"6B7D-4E47-B5","PO19343125466"
236,20120229,20120312,20120307,649,282,1,100,4,"SO47372",6,1,1,28.8404,28.8404,0,0,29.0807,29.0807,28.8404,2.3072,0.721,"70B5-428B-86","PO16124198007"
221,20120229,20120312,20120307,649,282,1,100,4,"SO47372",10,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"70B5-428B-86","PO16124198007"
433,20120229,20120312,20120307,649,282,1,100,4,"SO47372",12,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"70B5-428B-86","PO16124198007"
230,20120229,20120312,20120307,649,282,1,100,4,"SO47372",16,1,1,28.8404,28.8404,0,0,29.0807,29.0807,28.8404,2.3072,0.721,"70B5-428B-86","PO16124198007"
242,20120229,20120312,20120307,649,282,1,100,4,"SO47372",18,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"70B5-428B-86","PO16124198007"
365,20120229,20120312,20120307,133,282,1,100,4,"SO47400",8,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"F0B3-44C1-8F","PO10701186775"
294,20120229,20120312,20120307,133,282,1,100,4,"SO47400",23,1,1,744.2727,744.2727,0,0,660.9142,660.9142,744.2727,59.5418,18.6068,"F0B3-44C1-8F","PO10701186775"
460,20120229,20120312,20120307,25,282,1,100,4,"SO47431",3,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"6368-404E-A7","PO4582126105"
420,20120229,20120312,20120307,61,282,1,100,4,"SO47434",26,1,1,141.615,141.615,0,0,104.7951,104.7951,141.615,11.3292,3.5404,"6848-4C33-98","PO5539145068"
448,20120229,20120312,20120307,61,282,1,100,4,"SO47434",29,1,1,11.994,11.994,0,0,8.2459,8.2459,11.994,0.9595,0.2999,"6848-4C33-98","PO5539145068"
230,20120229,20120312,20120307,61,282,1,100,4,"SO47434",32,1,1,28.8404,28.8404,0,0,29.0807,29.0807,28.8404,2.3072,0.721,"6848-4C33-98","PO5539145068"
409,20120229,20120312,20120307,457,282,1,100,4,"SO47458",15,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"5D5A-47FC-AE","PO9686113121"
305,20120229,20120312,20120307,457,282,1,100,4,"SO47458",22,1,1,736.1455,736.1455,0,0,653.6971,653.6971,736.1455,58.8916,18.4036,"5D5A-47FC-AE","PO9686113121"
297,20120229,20120312,20120307,457,282,1,100,4,"SO47458",23,1,1,736.1455,736.1455,0,0,653.6971,653.6971,736.1455,58.8916,18.4036,"5D5A-47FC-AE","PO9686113121"
411,20120229,20120312,20120307,457,282,1,100,4,"SO47458",24,1,1,125.415,125.415,0,0,92.8071,92.8071,125.415,10.0332,3.1354,"5D5A-47FC-AE","PO9686113121"
461,20120229,20120312,20120307,457,282,1,100,4,"SO47458",26,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"5D5A-47FC-AE","PO9686113121"
468,20120430,20120512,20120507,583,282,1,100,4,"SO47972",4,1,1,22.794,22.794,0,0,15.6709,15.6709,22.794,1.8235,0.5699,"2DF2-4C68-B0","PO18647114504"
224,20120430,20120512,20120507,259,282,1,100,4,"SO47984",4,1,1,5.1865,5.1865,0,0,5.2297,5.2297,5.1865,0.4149,0.1297,"57E5-4CB3-B1","PO16762171139"
385,20120430,20120512,20120507,258,282,1,100,4,"SO47994",3,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"284B-45A1-94","PO15196121630"
265,20120430,20120512,20120507,258,282,1,100,4,"SO47994",4,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"284B-45A1-94","PO15196121630"
263,20120430,20120512,20120507,258,282,1,100,4,"SO47994",10,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"284B-45A1-94","PO15196121630"
387,20120430,20120512,20120507,258,282,1,100,4,"SO47994",14,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"284B-45A1-94","PO15196121630"
381,20120430,20120512,20120507,258,282,1,100,4,"SO47994",31,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"284B-45A1-94","PO15196121630"
254,20120430,20120512,20120507,258,282,1,100,4,"SO47994",33,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"284B-45A1-94","PO15196121630"
389,20120430,20120512,20120507,78,282,1,100,4,"SO48012",9,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"AF9F-4901-9E","PO12499156458"
265,20120430,20120512,20120507,78,282,1,100,4,"SO48012",17,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"AF9F-4901-9E","PO12499156458"
435,20120430,20120512,20120507,78,282,1,100,4,"SO48012",19,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"AF9F-4901-9E","PO12499156458"
460,20120430,20120512,20120507,78,282,1,100,4,"SO48012",25,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"AF9F-4901-9E","PO12499156458"
457,20120430,20120512,20120507,78,282,1,100,4,"SO48012",28,1,1,44.994,44.994,0,0,30.9334,30.9334,44.994,3.5995,1.1249,"AF9F-4901-9E","PO12499156458"
454,20120430,20120512,20120507,78,282,1,100,4,"SO48012",49,1,1,35.994,35.994,0,0,24.7459,24.7459,35.994,2.8795,0.8999,"AF9F-4901-9E","PO12499156458"
466,20120430,20120512,20120507,78,282,1,100,4,"SO48012",50,1,1,14.1289,14.1289,0,0,9.7136,9.7136,14.1289,1.1303,0.3532,"AF9F-4901-9E","PO12499156458"
221,20120430,20120512,20120507,97,282,1,100,4,"SO48016",4,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"0FF6-4F4B-B4","PO11745112366"
263,20120430,20120512,20120507,97,282,1,100,4,"SO48016",20,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"0FF6-4F4B-B4","PO11745112366"
236,20120430,20120512,20120507,97,282,1,100,4,"SO48016",24,1,1,28.8404,28.8404,0,0,29.0807,29.0807,28.8404,2.3072,0.721,"0FF6-4F4B-B4","PO11745112366"
439,20120430,20120512,20120507,529,282,1,100,4,"SO48041",3,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"5338-4283-B9","PO2320117440"
377,20120430,20120512,20120507,529,282,1,100,4,"SO48041",6,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"5338-4283-B9","PO2320117440"
417,20120430,20120512,20120507,529,282,1,100,4,"SO48041",7,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"5338-4283-B9","PO2320117440"
466,20120430,20120512,20120507,529,282,1,100,4,"SO48041",8,1,1,14.1289,14.1289,0,0,9.7136,9.7136,14.1289,1.1303,0.3532,"5338-4283-B9","PO2320117440"
428,20120430,20120512,20120507,385,282,1,100,4,"SO48066",5,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"F00E-4B06-9D","PO5684167807"
233,20120430,20120512,20120507,385,282,1,100,4,"SO48066",8,1,1,28.8404,28.8404,0,0,29.0807,29.0807,28.8404,2.3072,0.721,"F00E-4B06-9D","PO5684167807"
421,20120430,20120512,20120507,385,282,1,100,4,"SO48066",14,1,1,196.329,196.329,0,0,145.2835,145.2835,196.329,15.7063,4.9082,"F00E-4B06-9D","PO5684167807"
362,20120430,20120512,20120507,385,282,1,100,4,"SO48066",15,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"F00E-4B06-9D","PO5684167807"
239,20120530,20120611,20120606,24,282,1,100,4,"SO48295",4,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"12F9-466B-B0","PO19343197973"
433,20120530,20120611,20120606,24,282,1,100,4,"SO48295",16,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"12F9-466B-B0","PO19343197973"
369,20120530,20120611,20120606,24,282,1,100,4,"SO48295",28,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"12F9-466B-B0","PO19343197973"
429,20120530,20120611,20120606,24,282,1,100,4,"SO48295",30,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"12F9-466B-B0","PO19343197973"
414,20120530,20120611,20120606,24,282,1,100,4,"SO48295",33,1,1,149.031,149.031,0,0,110.2829,110.2829,149.031,11.9225,3.7258,"12F9-466B-B0","PO19343197973"
377,20120530,20120611,20120606,24,282,1,100,4,"SO48295",37,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"12F9-466B-B0","PO19343197973"
221,20120530,20120611,20120606,649,282,1,100,4,"SO48314",6,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"A003-4969-BC","PO16124161457"
427,20120530,20120611,20120606,133,282,1,100,4,"SO48341",31,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"A747-471B-97","PO10701176180"
397,20120530,20120611,20120606,133,282,1,100,4,"SO48341",47,1,1,24.2945,24.2945,0,0,17.978,17.978,24.2945,1.9436,0.6074,"A747-471B-97","PO10701176180"
409,20120530,20120611,20120606,25,282,1,100,4,"SO48369",3,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"92AB-4468-B5","PO4582138864"
216,20120530,20120611,20120606,25,282,1,100,4,"SO48369",5,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"92AB-4468-B5","PO4582138864"
412,20120530,20120611,20120606,25,282,1,100,4,"SO48369",7,1,1,180.129,180.129,0,0,133.2955,133.2955,180.129,14.4103,4.5032,"92AB-4468-B5","PO4582138864"
360,20120530,20120611,20120606,61,282,1,100,4,"SO48373",5,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"4C9A-49DD-BA","PO5539129597"
427,20120530,20120611,20120606,61,282,1,100,4,"SO48373",7,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"4C9A-49DD-BA","PO5539129597"
420,20120530,20120611,20120606,61,282,1,100,4,"SO48373",22,1,1,141.615,141.615,0,0,104.7951,104.7951,141.615,11.3292,3.5404,"4C9A-49DD-BA","PO5539129597"
410,20120530,20120611,20120606,61,282,1,100,4,"SO48373",28,1,1,36.447,36.447,0,0,26.9708,26.9708,36.447,2.9158,0.9112,"4C9A-49DD-BA","PO5539129597"
362,20120530,20120611,20120606,457,282,1,100,4,"SO48397",3,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"A1DC-424B-A8","PO9686169278"
427,20120530,20120611,20120606,457,282,1,100,4,"SO48397",12,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"A1DC-424B-A8","PO9686169278"
399,20120530,20120611,20120606,457,282,1,100,4,"SO48397",14,1,1,33.7745,33.7745,0,0,24.9932,24.9932,33.7745,2.702,0.8444,"A1DC-424B-A8","PO9686169278"
397,20120530,20120611,20120606,457,282,1,100,4,"SO48397",15,1,1,24.2945,24.2945,0,0,17.978,17.978,24.2945,1.9436,0.6074,"A1DC-424B-A8","PO9686169278"
305,20120530,20120611,20120606,457,282,1,100,4,"SO48397",17,1,1,736.1455,736.1455,0,0,653.6971,653.6971,736.1455,58.8916,18.4036,"A1DC-424B-A8","PO9686169278"
409,20120530,20120611,20120606,457,282,1,100,4,"SO48397",18,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"A1DC-424B-A8","PO9686169278"
396,20120530,20120611,20120606,457,282,1,100,4,"SO48397",19,1,1,74.838,74.838,0,0,55.3801,55.3801,74.838,5.987,1.871,"A1DC-424B-A8","PO9686169278"
367,20120530,20120611,20120606,457,282,1,100,4,"SO48397",21,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"A1DC-424B-A8","PO9686169278"
366,20120530,20120611,20120606,457,282,1,100,4,"SO48397",22,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"A1DC-424B-A8","PO9686169278"
294,20120530,20120611,20120606,457,282,1,100,4,"SO48397",26,1,1,744.2727,744.2727,0,0,660.9142,660.9142,744.2727,59.5418,18.6068,"A1DC-424B-A8","PO9686169278"
433,20120731,20120812,20120807,78,282,1,100,4,"SO49058",12,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"BD1B-4C7F-A9","PO12499147561"
263,20120731,20120812,20120807,78,282,1,100,4,"SO49058",19,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"BD1B-4C7F-A9","PO12499147561"
445,20120731,20120812,20120807,78,282,1,100,4,"SO49058",29,1,1,35.994,35.994,0,0,24.7459,24.7459,35.994,2.8795,0.8999,"BD1B-4C7F-A9","PO12499147561"
273,20120731,20120812,20120807,78,282,1,100,4,"SO49058",30,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"BD1B-4C7F-A9","PO12499147561"
213,20120731,20120812,20120807,78,282,1,100,4,"SO49058",34,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"BD1B-4C7F-A9","PO12499147561"
368,20120731,20120812,20120807,78,282,1,100,4,"SO49058",40,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"BD1B-4C7F-A9","PO12499147561"
265,20120731,20120812,20120807,78,282,1,100,4,"SO49058",41,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"BD1B-4C7F-A9","PO12499147561"
273,20120731,20120812,20120807,529,282,1,100,4,"SO49074",3,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"F3B3-405D-83","PO2320167746"
383,20120731,20120812,20120807,529,282,1,100,4,"SO49074",4,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"F3B3-405D-83","PO2320167746"
417,20120731,20120812,20120807,529,282,1,100,4,"SO49074",5,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"F3B3-405D-83","PO2320167746"
433,20120731,20120812,20120807,529,282,1,100,4,"SO49074",6,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"F3B3-405D-83","PO2320167746"
435,20120731,20120812,20120807,529,282,1,100,4,"SO49074",7,1,1,324.4527,324.4527,0,0,300.1188,300.1188,324.4527,25.9562,8.1113,"F3B3-405D-83","PO2320167746"
375,20120731,20120812,20120807,529,282,1,100,4,"SO49074",9,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"F3B3-405D-83","PO2320167746"
265,20120731,20120812,20120807,529,282,1,100,4,"SO49074",11,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"F3B3-405D-83","PO2320167746"
381,20120731,20120812,20120807,529,282,1,100,4,"SO49074",12,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"F3B3-405D-83","PO2320167746"
389,20120731,20120812,20120807,258,282,1,100,4,"SO49086",3,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"DC81-474D-82","PO15196160156"
379,20120731,20120812,20120807,258,282,1,100,4,"SO49086",5,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"DC81-474D-82","PO15196160156"
422,20120731,20120812,20120807,258,282,1,100,4,"SO49086",19,1,1,67.539,67.539,0,0,49.9789,49.9789,67.539,5.4031,1.6885,"DC81-474D-82","PO15196160156"
371,20120731,20120812,20120807,258,282,1,100,4,"SO49086",22,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"DC81-474D-82","PO15196160156"
371,20120731,20120812,20120807,97,282,1,100,4,"SO49104",5,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"7F8C-4702-BB","PO11745119484"
377,20120731,20120812,20120807,97,282,1,100,4,"SO49104",15,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"7F8C-4702-BB","PO11745119484"
369,20120731,20120812,20120807,97,282,1,100,4,"SO49104",17,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"7F8C-4702-BB","PO11745119484"
379,20120731,20120812,20120807,97,282,1,100,4,"SO49104",18,1,1,1308.9375,1308.9375,0,0,1320.6838,1320.6838,1308.9375,104.715,32.7234,"7F8C-4702-BB","PO11745119484"
370,20120731,20120812,20120807,97,282,1,100,4,"SO49104",26,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"7F8C-4702-BB","PO11745119484"
362,20120731,20120812,20120807,385,282,1,100,4,"SO49146",6,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"273A-4635-9D","PO5684148238"
399,20120731,20120812,20120807,385,282,1,100,4,"SO49146",7,1,1,33.7745,33.7745,0,0,24.9932,24.9932,33.7745,2.702,0.8444,"273A-4635-9D","PO5684148238"
365,20120828,20120909,20120904,133,282,1,100,4,"SO49481",4,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"474A-4DD1-9B","PO10701112208"
305,20120828,20120909,20120904,133,282,1,100,4,"SO49481",5,1,1,736.1455,736.1455,0,0,653.6971,653.6971,736.1455,58.8916,18.4036,"474A-4DD1-9B","PO10701112208"
399,20120828,20120909,20120904,133,282,1,100,4,"SO49481",14,1,1,33.7745,33.7745,0,0,24.9932,24.9932,33.7745,2.702,0.8444,"474A-4DD1-9B","PO10701112208"
397,20120828,20120909,20120904,133,282,1,100,4,"SO49481",30,1,1,24.2945,24.2945,0,0,17.978,17.978,24.2945,1.9436,0.6074,"474A-4DD1-9B","PO10701112208"
410,20120828,20120909,20120904,457,282,1,100,4,"SO49483",3,1,1,36.447,36.447,0,0,26.9708,26.9708,36.447,2.9158,0.9112,"7C7A-4ABF-BA","PO9686173262"
358,20120828,20120909,20120904,457,282,1,100,4,"SO49483",9,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"7C7A-4ABF-BA","PO9686173262"
428,20120828,20120909,20120904,457,282,1,100,4,"SO49483",12,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"7C7A-4ABF-BA","PO9686173262"
369,20120828,20120909,20120904,24,282,1,100,4,"SO49490",3,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"0396-4322-83","PO19343175441"
286,20120828,20120909,20120904,24,282,1,100,4,"SO49490",28,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"0396-4322-83","PO19343175441"
422,20120828,20120909,20120904,24,282,1,100,4,"SO49490",37,1,1,67.539,67.539,0,0,49.9789,49.9789,67.539,5.4031,1.6885,"0396-4322-83","PO19343175441"
364,20120828,20120909,20120904,151,282,1,100,4,"SO49522",3,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"B9D7-4E3F-A4","PO3770131139"
360,20120828,20120909,20120904,61,282,1,100,4,"SO49532",3,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"25FB-49B5-A0","PO5539144637"
422,20121028,20121109,20121104,258,282,1,100,4,"SO50214",4,1,1,67.539,67.539,0,0,49.9789,49.9789,67.539,5.4031,1.6885,"97D5-41D3-8F","PO15196120916"
368,20121028,20121109,20121104,258,282,1,100,4,"SO50214",5,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"97D5-41D3-8F","PO15196120916"
381,20121028,20121109,20121104,258,282,1,100,4,"SO50214",12,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"97D5-41D3-8F","PO15196120916"
273,20121028,20121109,20121104,258,282,1,100,4,"SO50214",29,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"97D5-41D3-8F","PO15196120916"
448,20121028,20121109,20121104,78,282,1,100,4,"SO50226",11,1,1,11.994,11.994,0,0,8.2459,8.2459,11.994,0.9595,0.2999,"75E5-4EFD-A7","PO12499165634"
370,20121028,20121109,20121104,78,282,1,100,4,"SO50226",18,1,1,1466.01,1466.01,0,0,1518.7864,1518.7864,1466.01,117.2808,36.6503,"75E5-4EFD-A7","PO12499165634"
414,20121028,20121109,20121104,78,282,1,100,4,"SO50226",23,1,1,149.031,149.031,0,0,110.2829,110.2829,149.031,11.9225,3.7258,"75E5-4EFD-A7","PO12499165634"
263,20121028,20121109,20121104,78,282,1,100,4,"SO50226",25,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"75E5-4EFD-A7","PO12499165634"
254,20121028,20121109,20121104,78,282,1,100,4,"SO50226",27,1,1,183.9382,183.9382,0,0,170.1428,170.1428,183.9382,14.7151,4.5985,"75E5-4EFD-A7","PO12499165634"
383,20121028,20121109,20121104,78,282,1,100,4,"SO50226",31,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"75E5-4EFD-A7","PO12499165634"
439,20121028,20121109,20121104,78,282,1,100,4,"SO50226",33,1,1,780.8182,780.8182,0,0,722.2568,722.2568,780.8182,62.4655,19.5205,"75E5-4EFD-A7","PO12499165634"
273,20121028,20121109,20121104,78,282,1,100,4,"SO50226",34,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"75E5-4EFD-A7","PO12499165634"
