Date,Ano,Trimestre,Mês,Nome mês,Dia
2019-06-01 00:00:00.000,2019,2,6,"June",1
2019-06-02 00:00:00.000,2019,2,6,"June",2
2019-06-03 00:00:00.000,2019,2,6,"June",3
2019-06-04 00:00:00.000,2019,2,6,"June",4
2019-06-05 00:00:00.000,2019,2,6,"June",5
2019-06-06 00:00:00.000,2019,2,6,"June",6
2019-06-07 00:00:00.000,2019,2,6,"June",7
2019-06-08 00:00:00.000,2019,2,6,"June",8
2019-06-09 00:00:00.000,2019,2,6,"June",9
2019-06-10 00:00:00.000,2019,2,6,"June",10
2019-06-11 00:00:00.000,2019,2,6,"June",11
2019-06-12 00:00:00.000,2019,2,6,"June",12
2019-06-13 00:00:00.000,2019,2,6,"June",13
2019-06-14 00:00:00.000,2019,2,6,"June",14
2019-06-15 00:00:00.000,2019,2,6,"June",15
2019-06-16 00:00:00.000,2019,2,6,"June",16
2019-06-17 00:00:00.000,2019,2,6,"June",17
2019-06-18 00:00:00.000,2019,2,6,"June",18
2019-06-19 00:00:00.000,2019,2,6,"June",19
2019-06-20 00:00:00.000,2019,2,6,"June",20
2019-06-21 00:00:00.000,2019,2,6,"June",21
2019-06-22 00:00:00.000,2019,2,6,"June",22
2019-06-23 00:00:00.000,2019,2,6,"June",23
2019-06-24 00:00:00.000,2019,2,6,"June",24
2019-06-25 00:00:00.000,2019,2,6,"June",25
2019-06-26 00:00:00.000,2019,2,6,"June",26
2019-06-27 00:00:00.000,2019,2,6,"June",27
2019-06-28 00:00:00.000,2019,2,6,"June",28
2019-06-29 00:00:00.000,2019,2,6,"June",29
2019-06-30 00:00:00.000,2019,2,6,"June",30
2019-07-01 00:00:00.000,2019,3,7,"July",1
2019-07-02 00:00:00.000,2019,3,7,"July",2
2019-07-03 00:00:00.000,2019,3,7,"July",3
2019-07-04 00:00:00.000,2019,3,7,"July",4
2019-07-05 00:00:00.000,2019,3,7,"July",5
2019-07-06 00:00:00.000,2019,3,7,"July",6
2019-07-07 00:00:00.000,2019,3,7,"July",7
2019-07-08 00:00:00.000,2019,3,7,"July",8
2019-07-09 00:00:00.000,2019,3,7,"July",9
2019-07-10 00:00:00.000,2019,3,7,"July",10
2019-07-11 00:00:00.000,2019,3,7,"July",11
2019-07-12 00:00:00.000,2019,3,7,"July",12
2019-07-13 00:00:00.000,2019,3,7,"July",13
2019-07-14 00:00:00.000,2019,3,7,"July",14
2019-07-15 00:00:00.000,2019,3,7,"July",15
2019-07-16 00:00:00.000,2019,3,7,"July",16
2019-07-17 00:00:00.000,2019,3,7,"July",17
2019-07-18 00:00:00.000,2019,3,7,"July",18
2019-07-19 00:00:00.000,2019,3,7,"July",19
2019-07-20 00:00:00.000,2019,3,7,"July",20
2019-07-21 00:00:00.000,2019,3,7,"July",21
2019-07-22 00:00:00.000,2019,3,7,"July",22
2019-07-23 00:00:00.000,2019,3,7,"July",23
2019-07-24 00:00:00.000,2019,3,7,"July",24
2019-07-25 00:00:00.000,2019,3,7,"July",25
2019-07-26 00:00:00.000,2019,3,7,"July",26
2019-07-27 00:00:00.000,2019,3,7,"July",27
2019-07-28 00:00:00.000,2019,3,7,"July",28
2019-07-29 00:00:00.000,2019,3,7,"July",29
2019-07-30 00:00:00.000,2019,3,7,"July",30
2019-07-31 00:00:00.000,2019,3,7,"July",31
2019-08-01 00:00:00.000,2019,3,8,"August",1
2019-08-02 00:00:00.000,2019,3,8,"August",2
2019-08-03 00:00:00.000,2019,3,8,"August",3
2019-08-04 00:00:00.000,2019,3,8,"August",4
2019-08-05 00:00:00.000,2019,3,8,"August",5
2019-08-06 00:00:00.000,2019,3,8,"August",6
2019-08-07 00:00:00.000,2019,3,8,"August",7
2019-08-08 00:00:00.000,2019,3,8,"August",8
2019-08-09 00:00:00.000,2019,3,8,"August",9
2019-08-10 00:00:00.000,2019,3,8,"August",10
2019-08-11 00:00:00.000,2019,3,8,"August",11
2019-08-12 00:00:00.000,2019,3,8,"August",12
2019-08-13 00:00:00.000,2019,3,8,"August",13
2019-08-14 00:00:00.000,2019,3,8,"August",14
2019-08-15 00:00:00.000,2019,3,8,"August",15
2019-08-16 00:00:00.000,2019,3,8,"August",16
2019-08-17 00:00:00.000,2019,3,8,"August",17
2019-08-18 00:00:00.000,2019,3,8,"August",18
2019-08-19 00:00:00.000,2019,3,8,"August",19
2019-08-20 00:00:00.000,2019,3,8,"August",20
2019-08-21 00:00:00.000,2019,3,8,"August",21
2019-08-22 00:00:00.000,2019,3,8,"August",22
2019-08-23 00:00:00.000,2019,3,8,"August",23
2019-08-24 00:00:00.000,2019,3,8,"August",24
2019-08-25 00:00:00.000,2019,3,8,"August",25
2019-08-26 00:00:00.000,2019,3,8,"August",26
2019-08-27 00:00:00.000,2019,3,8,"August",27
2019-08-28 00:00:00.000,2019,3,8,"August",28
2019-08-29 00:00:00.000,2019,3,8,"August",29
2019-08-30 00:00:00.000,2019,3,8,"August",30
2019-08-31 00:00:00.000,2019,3,8,"August",31
2019-09-01 00:00:00.000,2019,3,9,"September",1
2019-09-02 00:00:00.000,2019,3,9,"September",2
2019-09-03 00:00:00.000,2019,3,9,"September",3
2019-09-04 00:00:00.000,2019,3,9,"September",4
2019-09-05 00:00:00.000,2019,3,9,"September",5
2019-09-06 00:00:00.000,2019,3,9,"September",6
2019-09-07 00:00:00.000,2019,3,9,"September",7
2019-09-08 00:00:00.000,2019,3,9,"September",8
2019-09-09 00:00:00.000,2019,3,9,"September",9
2019-09-10 00:00:00.000,2019,3,9,"September",10
2019-09-11 00:00:00.000,2019,3,9,"September",11
2019-09-12 00:00:00.000,2019,3,9,"September",12
2019-09-13 00:00:00.000,2019,3,9,"September",13
2019-09-14 00:00:00.000,2019,3,9,"September",14
2019-09-15 00:00:00.000,2019,3,9,"September",15
2019-09-16 00:00:00.000,2019,3,9,"September",16
2019-09-17 00:00:00.000,2019,3,9,"September",17
2019-09-18 00:00:00.000,2019,3,9,"September",18
2019-09-19 00:00:00.000,2019,3,9,"September",19
2019-09-20 00:00:00.000,2019,3,9,"September",20
2019-09-21 00:00:00.000,2019,3,9,"September",21
2019-09-22 00:00:00.000,2019,3,9,"September",22
2019-09-23 00:00:00.000,2019,3,9,"September",23
2019-09-24 00:00:00.000,2019,3,9,"September",24
2019-09-25 00:00:00.000,2019,3,9,"September",25
2019-09-26 00:00:00.000,2019,3,9,"September",26
2019-09-27 00:00:00.000,2019,3,9,"September",27
2019-09-28 00:00:00.000,2019,3,9,"September",28
2019-09-29 00:00:00.000,2019,3,9,"September",29
2019-09-30 00:00:00.000,2019,3,9,"September",30
2019-10-01 00:00:00.000,2019,4,10,"October",1
2019-10-02 00:00:00.000,2019,4,10,"October",2
2019-10-03 00:00:00.000,2019,4,10,"October",3
2019-10-04 00:00:00.000,2019,4,10,"October",4
2019-10-05 00:00:00.000,2019,4,10,"October",5
2019-10-06 00:00:00.000,2019,4,10,"October",6
2019-10-07 00:00:00.000,2019,4,10,"October",7
2019-10-08 00:00:00.000,2019,4,10,"October",8
2019-10-09 00:00:00.000,2019,4,10,"October",9
2019-10-10 00:00:00.000,2019,4,10,"October",10
2019-10-11 00:00:00.000,2019,4,10,"October",11
2019-10-12 00:00:00.000,2019,4,10,"October",12
2019-10-13 00:00:00.000,2019,4,10,"October",13
2019-10-14 00:00:00.000,2019,4,10,"October",14
2019-10-15 00:00:00.000,2019,4,10,"October",15
2019-10-16 00:00:00.000,2019,4,10,"October",16
2019-10-17 00:00:00.000,2019,4,10,"October",17
2019-10-18 00:00:00.000,2019,4,10,"October",18
2019-10-19 00:00:00.000,2019,4,10,"October",19
2019-10-20 00:00:00.000,2019,4,10,"October",20
2019-10-21 00:00:00.000,2019,4,10,"October",21
2019-10-22 00:00:00.000,2019,4,10,"October",22
2019-10-23 00:00:00.000,2019,4,10,"October",23
2019-10-24 00:00:00.000,2019,4,10,"October",24
2019-10-25 00:00:00.000,2019,4,10,"October",25
2019-10-26 00:00:00.000,2019,4,10,"October",26
2019-10-27 00:00:00.000,2019,4,10,"October",27
2019-10-28 00:00:00.000,2019,4,10,"October",28
2019-10-29 00:00:00.000,2019,4,10,"October",29
2019-10-30 00:00:00.000,2019,4,10,"October",30
2019-10-31 00:00:00.000,2019,4,10,"October",31
2019-11-01 00:00:00.000,2019,4,11,"November",1
2019-11-02 00:00:00.000,2019,4,11,"November",2
2019-11-03 00:00:00.000,2019,4,11,"November",3
2019-11-04 00:00:00.000,2019,4,11,"November",4
2019-11-05 00:00:00.000,2019,4,11,"November",5
2019-11-06 00:00:00.000,2019,4,11,"November",6
2019-11-07 00:00:00.000,2019,4,11,"November",7
2019-11-08 00:00:00.000,2019,4,11,"November",8
2019-11-09 00:00:00.000,2019,4,11,"November",9
2019-11-10 00:00:00.000,2019,4,11,"November",10
2019-11-11 00:00:00.000,2019,4,11,"November",11
2019-11-12 00:00:00.000,2019,4,11,"November",12
2019-11-13 00:00:00.000,2019,4,11,"November",13
2019-11-14 00:00:00.000,2019,4,11,"November",14
2019-11-15 00:00:00.000,2019,4,11,"November",15
2019-11-16 00:00:00.000,2019,4,11,"November",16
2019-11-17 00:00:00.000,2019,4,11,"November",17
2019-11-18 00:00:00.000,2019,4,11,"November",18
2019-11-19 00:00:00.000,2019,4,11,"November",19
2019-11-20 00:00:00.000,2019,4,11,"November",20
2019-11-21 00:00:00.000,2019,4,11,"November",21
2019-11-22 00:00:00.000,2019,4,11,"November",22
2019-11-23 00:00:00.000,2019,4,11,"November",23
2019-11-24 00:00:00.000,2019,4,11,"November",24
2019-11-25 00:00:00.000,2019,4,11,"November",25
2019-11-26 00:00:00.000,2019,4,11,"November",26
2019-11-27 00:00:00.000,2019,4,11,"November",27
2019-11-28 00:00:00.000,2019,4,11,"November",28
2019-11-29 00:00:00.000,2019,4,11,"November",29
2019-11-30 00:00:00.000,2019,4,11,"November",30
2019-12-01 00:00:00.000,2019,4,12,"December",1
2019-12-02 00:00:00.000,2019,4,12,"December",2
2019-12-03 00:00:00.000,2019,4,12,"December",3
2019-12-04 00:00:00.000,2019,4,12,"December",4
2019-12-05 00:00:00.000,2019,4,12,"December",5
2019-12-06 00:00:00.000,2019,4,12,"December",6
2019-12-07 00:00:00.000,2019,4,12,"December",7
2019-12-08 00:00:00.000,2019,4,12,"December",8
2019-12-09 00:00:00.000,2019,4,12,"December",9
2019-12-10 00:00:00.000,2019,4,12,"December",10
2019-12-11 00:00:00.000,2019,4,12,"December",11
2019-12-12 00:00:00.000,2019,4,12,"December",12
2019-12-13 00:00:00.000,2019,4,12,"December",13
2019-12-14 00:00:00.000,2019,4,12,"December",14
2019-12-15 00:00:00.000,2019,4,12,"December",15
2019-12-16 00:00:00.000,2019,4,12,"December",16
2019-12-17 00:00:00.000,2019,4,12,"December",17
2019-12-18 00:00:00.000,2019,4,12,"December",18
2019-12-19 00:00:00.000,2019,4,12,"December",19
2019-12-20 00:00:00.000,2019,4,12,"December",20
2019-12-21 00:00:00.000,2019,4,12,"December",21
2019-12-22 00:00:00.000,2019,4,12,"December",22
2019-12-23 00:00:00.000,2019,4,12,"December",23
2019-12-24 00:00:00.000,2019,4,12,"December",24
2019-12-25 00:00:00.000,2019,4,12,"December",25
2019-12-26 00:00:00.000,2019,4,12,"December",26
2019-12-27 00:00:00.000,2019,4,12,"December",27
2019-12-28 00:00:00.000,2019,4,12,"December",28
2019-12-29 00:00:00.000,2019,4,12,"December",29
2019-12-30 00:00:00.000,2019,4,12,"December",30
2019-12-31 00:00:00.000,2019,4,12,"December",31
2020-01-01 00:00:00.000,2020,1,1,"January",1
2020-01-02 00:00:00.000,2020,1,1,"January",2
2020-01-03 00:00:00.000,2020,1,1,"January",3
2020-01-04 00:00:00.000,2020,1,1,"January",4
2020-01-05 00:00:00.000,2020,1,1,"January",5
2020-01-06 00:00:00.000,2020,1,1,"January",6
2020-01-07 00:00:00.000,2020,1,1,"January",7
2020-01-08 00:00:00.000,2020,1,1,"January",8
2020-01-09 00:00:00.000,2020,1,1,"January",9
2020-01-10 00:00:00.000,2020,1,1,"January",10
2020-01-11 00:00:00.000,2020,1,1,"January",11
2020-01-12 00:00:00.000,2020,1,1,"January",12
2020-01-13 00:00:00.000,2020,1,1,"January",13
2020-01-14 00:00:00.000,2020,1,1,"January",14
2020-01-15 00:00:00.000,2020,1,1,"January",15
2020-01-16 00:00:00.000,2020,1,1,"January",16
2020-01-17 00:00:00.000,2020,1,1,"January",17
2020-01-18 00:00:00.000,2020,1,1,"January",18
2020-01-19 00:00:00.000,2020,1,1,"January",19
2020-01-20 00:00:00.000,2020,1,1,"January",20
2020-01-21 00:00:00.000,2020,1,1,"January",21
2020-01-22 00:00:00.000,2020,1,1,"January",22
2020-01-23 00:00:00.000,2020,1,1,"January",23
2020-01-24 00:00:00.000,2020,1,1,"January",24
2020-01-25 00:00:00.000,2020,1,1,"January",25
2020-01-26 00:00:00.000,2020,1,1,"January",26
2020-01-27 00:00:00.000,2020,1,1,"January",27
2020-01-28 00:00:00.000,2020,1,1,"January",28
2020-01-29 00:00:00.000,2020,1,1,"January",29
2020-01-30 00:00:00.000,2020,1,1,"January",30
2020-01-31 00:00:00.000,2020,1,1,"January",31
2020-02-01 00:00:00.000,2020,1,2,"February",1
2020-02-02 00:00:00.000,2020,1,2,"February",2
2020-02-03 00:00:00.000,2020,1,2,"February",3
2020-02-04 00:00:00.000,2020,1,2,"February",4
2020-02-05 00:00:00.000,2020,1,2,"February",5
2020-02-06 00:00:00.000,2020,1,2,"February",6
2020-02-07 00:00:00.000,2020,1,2,"February",7
2020-02-08 00:00:00.000,2020,1,2,"February",8
2020-02-09 00:00:00.000,2020,1,2,"February",9
2020-02-10 00:00:00.000,2020,1,2,"February",10
2020-02-11 00:00:00.000,2020,1,2,"February",11
2020-02-12 00:00:00.000,2020,1,2,"February",12
2020-02-13 00:00:00.000,2020,1,2,"February",13
2020-02-14 00:00:00.000,2020,1,2,"February",14
2020-02-15 00:00:00.000,2020,1,2,"February",15
2020-02-16 00:00:00.000,2020,1,2,"February",16
2020-02-17 00:00:00.000,2020,1,2,"February",17
2020-02-18 00:00:00.000,2020,1,2,"February",18
2020-02-19 00:00:00.000,2020,1,2,"February",19
2020-02-20 00:00:00.000,2020,1,2,"February",20
2020-02-21 00:00:00.000,2020,1,2,"February",21
2020-02-22 00:00:00.000,2020,1,2,"February",22
2020-02-23 00:00:00.000,2020,1,2,"February",23
2020-02-24 00:00:00.000,2020,1,2,"February",24
2020-02-25 00:00:00.000,2020,1,2,"February",25
2020-02-26 00:00:00.000,2020,1,2,"February",26
2020-02-27 00:00:00.000,2020,1,2,"February",27
2020-02-28 00:00:00.000,2020,1,2,"February",28
2020-02-29 00:00:00.000,2020,1,2,"February",29
2020-03-01 00:00:00.000,2020,1,3,"March",1
2020-03-02 00:00:00.000,2020,1,3,"March",2
2020-03-03 00:00:00.000,2020,1,3,"March",3
2020-03-04 00:00:00.000,2020,1,3,"March",4
2020-03-05 00:00:00.000,2020,1,3,"March",5
2020-03-06 00:00:00.000,2020,1,3,"March",6
2020-03-07 00:00:00.000,2020,1,3,"March",7
2020-03-08 00:00:00.000,2020,1,3,"March",8
2020-03-09 00:00:00.000,2020,1,3,"March",9
2020-03-10 00:00:00.000,2020,1,3,"March",10
2020-03-11 00:00:00.000,2020,1,3,"March",11
2020-03-12 00:00:00.000,2020,1,3,"March",12
2020-03-13 00:00:00.000,2020,1,3,"March",13
2020-03-14 00:00:00.000,2020,1,3,"March",14
2020-03-15 00:00:00.000,2020,1,3,"March",15
2020-03-16 00:00:00.000,2020,1,3,"March",16
2020-03-17 00:00:00.000,2020,1,3,"March",17
2020-03-18 00:00:00.000,2020,1,3,"March",18
2020-03-19 00:00:00.000,2020,1,3,"March",19
2020-03-20 00:00:00.000,2020,1,3,"March",20
2020-03-21 00:00:00.000,2020,1,3,"March",21
2020-03-22 00:00:00.000,2020,1,3,"March",22
2020-03-23 00:00:00.000,2020,1,3,"March",23
2020-03-24 00:00:00.000,2020,1,3,"March",24
2020-03-25 00:00:00.000,2020,1,3,"March",25
2020-03-26 00:00:00.000,2020,1,3,"March",26
2020-03-27 00:00:00.000,2020,1,3,"March",27
2020-03-28 00:00:00.000,2020,1,3,"March",28
2020-03-29 00:00:00.000,2020,1,3,"March",29
2020-03-30 00:00:00.000,2020,1,3,"March",30
2020-03-31 00:00:00.000,2020,1,3,"March",31
2020-04-01 00:00:00.000,2020,2,4,"April",1
2020-04-02 00:00:00.000,2020,2,4,"April",2
2020-04-03 00:00:00.000,2020,2,4,"April",3
2020-04-04 00:00:00.000,2020,2,4,"April",4
2020-04-05 00:00:00.000,2020,2,4,"April",5
2020-04-06 00:00:00.000,2020,2,4,"April",6
2020-04-07 00:00:00.000,2020,2,4,"April",7
2020-04-08 00:00:00.000,2020,2,4,"April",8
2020-04-09 00:00:00.000,2020,2,4,"April",9
2020-04-10 00:00:00.000,2020,2,4,"April",10
2020-04-11 00:00:00.000,2020,2,4,"April",11
2020-04-12 00:00:00.000,2020,2,4,"April",12
2020-04-13 00:00:00.000,2020,2,4,"April",13
2020-04-14 00:00:00.000,2020,2,4,"April",14
2020-04-15 00:00:00.000,2020,2,4,"April",15
2020-04-16 00:00:00.000,2020,2,4,"April",16
2020-04-17 00:00:00.000,2020,2,4,"April",17
2020-04-18 00:00:00.000,2020,2,4,"April",18
2020-04-19 00:00:00.000,2020,2,4,"April",19
2020-04-20 00:00:00.000,2020,2,4,"April",20
2020-04-21 00:00:00.000,2020,2,4,"April",21
2020-04-22 00:00:00.000,2020,2,4,"April",22
2020-04-23 00:00:00.000,2020,2,4,"April",23
2020-04-24 00:00:00.000,2020,2,4,"April",24
2020-04-25 00:00:00.000,2020,2,4,"April",25
2020-04-26 00:00:00.000,2020,2,4,"April",26
2020-04-27 00:00:00.000,2020,2,4,"April",27
2020-04-28 00:00:00.000,2020,2,4,"April",28
2020-04-29 00:00:00.000,2020,2,4,"April",29
2020-04-30 00:00:00.000,2020,2,4,"April",30
2020-05-01 00:00:00.000,2020,2,5,"May",1
2020-05-02 00:00:00.000,2020,2,5,"May",2
2020-05-03 00:00:00.000,2020,2,5,"May",3
2020-05-04 00:00:00.000,2020,2,5,"May",4
2020-05-05 00:00:00.000,2020,2,5,"May",5
2020-05-06 00:00:00.000,2020,2,5,"May",6
2020-05-07 00:00:00.000,2020,2,5,"May",7
2020-05-08 00:00:00.000,2020,2,5,"May",8
2020-05-09 00:00:00.000,2020,2,5,"May",9
2020-05-10 00:00:00.000,2020,2,5,"May",10
2020-05-11 00:00:00.000,2020,2,5,"May",11
2020-05-12 00:00:00.000,2020,2,5,"May",12
2020-05-13 00:00:00.000,2020,2,5,"May",13
2020-05-14 00:00:00.000,2020,2,5,"May",14
2020-05-15 00:00:00.000,2020,2,5,"May",15
2020-05-16 00:00:00.000,2020,2,5,"May",16
2020-05-17 00:00:00.000,2020,2,5,"May",17
2020-05-18 00:00:00.000,2020,2,5,"May",18
2020-05-19 00:00:00.000,2020,2,5,"May",19
2020-05-20 00:00:00.000,2020,2,5,"May",20
2020-05-21 00:00:00.000,2020,2,5,"May",21
2020-05-22 00:00:00.000,2020,2,5,"May",22
2020-05-23 00:00:00.000,2020,2,5,"May",23
2020-05-24 00:00:00.000,2020,2,5,"May",24
2020-05-25 00:00:00.000,2020,2,5,"May",25
2020-05-26 00:00:00.000,2020,2,5,"May",26
2020-05-27 00:00:00.000,2020,2,5,"May",27
2020-05-28 00:00:00.000,2020,2,5,"May",28
2020-05-29 00:00:00.000,2020,2,5,"May",29
2020-05-30 00:00:00.000,2020,2,5,"May",30
2020-05-31 00:00:00.000,2020,2,5,"May",31
2020-06-01 00:00:00.000,2020,2,6,"June",1
2020-06-02 00:00:00.000,2020,2,6,"June",2
2020-06-03 00:00:00.000,2020,2,6,"June",3
2020-06-04 00:00:00.000,2020,2,6,"June",4
2020-06-05 00:00:00.000,2020,2,6,"June",5
2020-06-06 00:00:00.000,2020,2,6,"June",6
2020-06-07 00:00:00.000,2020,2,6,"June",7
2020-06-08 00:00:00.000,2020,2,6,"June",8
2020-06-09 00:00:00.000,2020,2,6,"June",9
2020-06-10 00:00:00.000,2020,2,6,"June",10
2020-06-11 00:00:00.000,2020,2,6,"June",11
2020-06-12 00:00:00.000,2020,2,6,"June",12
2020-06-13 00:00:00.000,2020,2,6,"June",13
2020-06-14 00:00:00.000,2020,2,6,"June",14
2020-06-15 00:00:00.000,2020,2,6,"June",15
2020-06-16 00:00:00.000,2020,2,6,"June",16
2020-06-17 00:00:00.000,2020,2,6,"June",17
2020-06-18 00:00:00.000,2020,2,6,"June",18
2020-06-19 00:00:00.000,2020,2,6,"June",19
2020-06-20 00:00:00.000,2020,2,6,"June",20
2020-06-21 00:00:00.000,2020,2,6,"June",21
2020-06-22 00:00:00.000,2020,2,6,"June",22
2020-06-23 00:00:00.000,2020,2,6,"June",23
2020-06-24 00:00:00.000,2020,2,6,"June",24
2020-06-25 00:00:00.000,2020,2,6,"June",25
2020-06-26 00:00:00.000,2020,2,6,"June",26
2020-06-27 00:00:00.000,2020,2,6,"June",27
2020-06-28 00:00:00.000,2020,2,6,"June",28
2020-06-29 00:00:00.000,2020,2,6,"June",29
2020-06-30 00:00:00.000,2020,2,6,"June",30
2020-07-01 00:00:00.000,2020,3,7,"July",1
2020-07-02 00:00:00.000,2020,3,7,"July",2
2020-07-03 00:00:00.000,2020,3,7,"July",3
2020-07-04 00:00:00.000,2020,3,7,"July",4
2020-07-05 00:00:00.000,2020,3,7,"July",5
2020-07-06 00:00:00.000,2020,3,7,"July",6
2020-07-07 00:00:00.000,2020,3,7,"July",7
2020-07-08 00:00:00.000,2020,3,7,"July",8
2020-07-09 00:00:00.000,2020,3,7,"July",9
2020-07-10 00:00:00.000,2020,3,7,"July",10
2020-07-11 00:00:00.000,2020,3,7,"July",11
2020-07-12 00:00:00.000,2020,3,7,"July",12
2020-07-13 00:00:00.000,2020,3,7,"July",13
2020-07-14 00:00:00.000,2020,3,7,"July",14
2020-07-15 00:00:00.000,2020,3,7,"July",15
2020-07-16 00:00:00.000,2020,3,7,"July",16
2020-07-17 00:00:00.000,2020,3,7,"July",17
2020-07-18 00:00:00.000,2020,3,7,"July",18
2020-07-19 00:00:00.000,2020,3,7,"July",19
2020-07-20 00:00:00.000,2020,3,7,"July",20
2020-07-21 00:00:00.000,2020,3,7,"July",21
2020-07-22 00:00:00.000,2020,3,7,"July",22
2020-07-23 00:00:00.000,2020,3,7,"July",23
2020-07-24 00:00:00.000,2020,3,7,"July",24
2020-07-25 00:00:00.000,2020,3,7,"July",25
2020-07-26 00:00:00.000,2020,3,7,"July",26
2020-07-27 00:00:00.000,2020,3,7,"July",27
2020-07-28 00:00:00.000,2020,3,7,"July",28
2020-07-29 00:00:00.000,2020,3,7,"July",29
2020-07-30 00:00:00.000,2020,3,7,"July",30
2020-07-31 00:00:00.000,2020,3,7,"July",31
2020-08-01 00:00:00.000,2020,3,8,"August",1
2020-08-02 00:00:00.000,2020,3,8,"August",2
2020-08-03 00:00:00.000,2020,3,8,"August",3
2020-08-04 00:00:00.000,2020,3,8,"August",4
2020-08-05 00:00:00.000,2020,3,8,"August",5
2020-08-06 00:00:00.000,2020,3,8,"August",6
2020-08-07 00:00:00.000,2020,3,8,"August",7
2020-08-08 00:00:00.000,2020,3,8,"August",8
2020-08-09 00:00:00.000,2020,3,8,"August",9
2020-08-10 00:00:00.000,2020,3,8,"August",10
2020-08-11 00:00:00.000,2020,3,8,"August",11
2020-08-12 00:00:00.000,2020,3,8,"August",12
2020-08-13 00:00:00.000,2020,3,8,"August",13
2020-08-14 00:00:00.000,2020,3,8,"August",14
2020-08-15 00:00:00.000,2020,3,8,"August",15
2020-08-16 00:00:00.000,2020,3,8,"August",16
2020-08-17 00:00:00.000,2020,3,8,"August",17
2020-08-18 00:00:00.000,2020,3,8,"August",18
2020-08-19 00:00:00.000,2020,3,8,"August",19
2020-08-20 00:00:00.000,2020,3,8,"August",20
2020-08-21 00:00:00.000,2020,3,8,"August",21
2020-08-22 00:00:00.000,2020,3,8,"August",22
2020-08-23 00:00:00.000,2020,3,8,"August",23
2020-08-24 00:00:00.000,2020,3,8,"August",24
2020-08-25 00:00:00.000,2020,3,8,"August",25
2020-08-26 00:00:00.000,2020,3,8,"August",26
2020-08-27 00:00:00.000,2020,3,8,"August",27
2020-08-28 00:00:00.000,2020,3,8,"August",28
2020-08-29 00:00:00.000,2020,3,8,"August",29
2020-08-30 00:00:00.000,2020,3,8,"August",30
2020-08-31 00:00:00.000,2020,3,8,"August",31
2020-09-01 00:00:00.000,2020,3,9,"September",1
2020-09-02 00:00:00.000,2020,3,9,"September",2
2020-09-03 00:00:00.000,2020,3,9,"September",3
2020-09-04 00:00:00.000,2020,3,9,"September",4
2020-09-05 00:00:00.000,2020,3,9,"September",5
2020-09-06 00:00:00.000,2020,3,9,"September",6
2020-09-07 00:00:00.000,2020,3,9,"September",7
2020-09-08 00:00:00.000,2020,3,9,"September",8
2020-09-09 00:00:00.000,2020,3,9,"September",9
2020-09-10 00:00:00.000,2020,3,9,"September",10
2020-09-11 00:00:00.000,2020,3,9,"September",11
2020-09-12 00:00:00.000,2020,3,9,"September",12
2020-09-13 00:00:00.000,2020,3,9,"September",13
2020-09-14 00:00:00.000,2020,3,9,"September",14
2020-09-15 00:00:00.000,2020,3,9,"September",15
2020-09-16 00:00:00.000,2020,3,9,"September",16
2020-09-17 00:00:00.000,2020,3,9,"September",17
2020-09-18 00:00:00.000,2020,3,9,"September",18
2020-09-19 00:00:00.000,2020,3,9,"September",19
2020-09-20 00:00:00.000,2020,3,9,"September",20
2020-09-21 00:00:00.000,2020,3,9,"September",21
2020-09-22 00:00:00.000,2020,3,9,"September",22
2020-09-23 00:00:00.000,2020,3,9,"September",23
2020-09-24 00:00:00.000,2020,3,9,"September",24
2020-09-25 00:00:00.000,2020,3,9,"September",25
2020-09-26 00:00:00.000,2020,3,9,"September",26
2020-09-27 00:00:00.000,2020,3,9,"September",27
2020-09-28 00:00:00.000,2020,3,9,"September",28
2020-09-29 00:00:00.000,2020,3,9,"September",29
2020-09-30 00:00:00.000,2020,3,9,"September",30
2020-10-01 00:00:00.000,2020,4,10,"October",1
2020-10-02 00:00:00.000,2020,4,10,"October",2
2020-10-03 00:00:00.000,2020,4,10,"October",3
2020-10-04 00:00:00.000,2020,4,10,"October",4
2020-10-05 00:00:00.000,2020,4,10,"October",5
2020-10-06 00:00:00.000,2020,4,10,"October",6
2020-10-07 00:00:00.000,2020,4,10,"October",7
2020-10-08 00:00:00.000,2020,4,10,"October",8
2020-10-09 00:00:00.000,2020,4,10,"October",9
2020-10-10 00:00:00.000,2020,4,10,"October",10
2020-10-11 00:00:00.000,2020,4,10,"October",11
2020-10-12 00:00:00.000,2020,4,10,"October",12
2020-10-13 00:00:00.000,2020,4,10,"October",13
2020-10-14 00:00:00.000,2020,4,10,"October",14
2020-10-15 00:00:00.000,2020,4,10,"October",15
2020-10-16 00:00:00.000,2020,4,10,"October",16
2020-10-17 00:00:00.000,2020,4,10,"October",17
2020-10-18 00:00:00.000,2020,4,10,"October",18
2020-10-19 00:00:00.000,2020,4,10,"October",19
2020-10-20 00:00:00.000,2020,4,10,"October",20
2020-10-21 00:00:00.000,2020,4,10,"October",21
2020-10-22 00:00:00.000,2020,4,10,"October",22
2020-10-23 00:00:00.000,2020,4,10,"October",23
2020-10-24 00:00:00.000,2020,4,10,"October",24
2020-10-25 00:00:00.000,2020,4,10,"October",25
2020-10-26 00:00:00.000,2020,4,10,"October",26
2020-10-27 00:00:00.000,2020,4,10,"October",27
2020-10-28 00:00:00.000,2020,4,10,"October",28
2020-10-29 00:00:00.000,2020,4,10,"October",29
