dim_st_marker_id,st_marker_id,load_id,loaded_on
"7FED7155-F0BE-4A04-8CAF-08E89BE0D893","C224","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"30A84C48-4F25-47EE-AF15-6CED1E3C3E2A","9521S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"57203B57-485C-4F4E-9A31-7AAFE21E1FF5","3056N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"ABD1F3A7-642F-4857-A737-52BC880FC391","2054N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F740CAB3-F8FA-44EC-A385-4EDCF81065CE","5234E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1230257E-B277-443E-8122-BC5167AD79AB","771W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DFF3E76B-AF9F-4F59-9FA2-65830AB45F67","11927W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"035679D7-9EFC-4C01-A93B-DBF9E7C5E7F9","11838E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"97B601FB-2182-49AC-97BD-D12F3F34363C","13478E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"879B2195-BC09-4442-ABAB-C8676241830F","4477W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4C71303E-62E0-4826-9064-9A63328C0780","1986N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0E52FDBE-72E2-4C27-B73B-7CDA1F0C195E","2841S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EC383B56-E046-4418-B7EC-B8DD62AA3E19","9510N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DDC0646E-7B98-49E6-833D-F7B617B4DACE","5831W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A92FA2D7-DE3E-4AFE-B70B-A2AC667B93F2","7083S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7EC8388D-01CB-42CF-B36F-41B1C4C8AB02","2369S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"277705B6-E1C3-4B54-8C9F-FC72D6B526C0","896E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2FCA9E5A-9E21-43FE-A15C-068DABDA8B15","5263W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8B6CB1E5-F6F1-4173-8A3C-22754F2C85F5","C6172","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5F5513AE-0920-418B-9D95-D67EB037B47C","5516E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1C348AC3-4C9C-4C48-8A72-8904F2FBAD55","C3110","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7C9810CA-89CE-4423-8C36-2EE05A8BFCEA","7129S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B12E7258-5DE6-4414-8514-8B973DBFA10A","C7706","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8443559A-38C8-4AD3-8E73-243D35DDB96D","C7020","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A5C127A0-A2E0-4CBD-BC4F-B6281750E9EB","C5438","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C192DF7B-B3F6-40D4-BBC1-8C4DB7DCB3E8","C7226","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9CCB074A-DC45-4795-8D4B-B3695A27EFF4","C6992","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A04C8FF9-3CE2-4317-B2B3-8DF4A9AE7E72","7675S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1C6C7AB6-0147-405F-B06E-FF775E3404A6","12809S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EEC0373D-4D5A-4DB0-ABB8-6FA48B6D2006","3867S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B688BD2C-A94A-4C31-A9AC-DF2A284EDDED","8903W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6D61CA2D-E3B6-46BC-AA7C-2904C850019A","C5628","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C4D402B6-E27A-4B66-9955-4C1D7C680DCB","C7152","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"55F3AEBE-93FA-40F9-A29D-9C8FED1CAA41","C5796","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A4B0F486-3362-447F-A08A-12DEDD92C3EB","13920E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"16194229-212A-4638-B46A-27532E144E47","C6420","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BEC8C555-4360-4E99-9ABB-6C5A16977252","11764E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AD86F807-768E-4AE1-A77D-F25434127EEC","6191W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"84AA6E73-E229-411B-A04A-13263157FA99","9421S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4B6C2864-4CB2-486E-BB3F-1301F362CC43","C5500","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"966C2314-DA52-4A38-B7A5-896CBFF8355D","C6070","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D3C2D3DA-E50C-4136-BB56-7DFDFF87598B","9343S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"64DD0811-BA55-4ED5-AE75-7F9837F19E27","4578E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FC8B185E-BF77-4BA5-84D3-EAF125039E70","9423S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BDE7BA48-DF8C-4FD7-8A42-23281FD1252D","39W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"25CA00E4-6984-4089-959F-674AD779542D","1291W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D98605DB-9DD6-46E8-85AA-06AFA82488B4","3025S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A49885D5-ABD1-4F86-9EB7-97D5FAE1C8D9","C7148","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"057DB6B5-F2C9-47F4-A3D6-7F8B396A5EDD","C1220","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EE5A5572-E31D-41FC-B662-A638DAACE364","2325S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9F0A99B5-222F-4695-91C2-BCA86D85A6D1","C6042","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4BA7AB8E-FB89-41FE-97E9-02F6F0989C8D","C7194","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A2B5E155-D14D-44BF-A951-08FB9AD30F47","789W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3AD6B4BC-D20A-495C-B865-DD9F9A5D50B3","7670N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4DC41158-4358-470C-B802-70F98F64A992","4450E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"303BEEAA-DC1E-425B-9467-D46EF83FA5C8","5447W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4E5D900F-B393-459A-A899-16CCA9FB526C","5144E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"70F5CFBB-F782-4367-AB8F-143B8E637441","C2724","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6C90699F-D9E9-4830-90BD-733D0F144629","11762E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5E05DB7E-1D8A-4798-903F-DC4A76D18725","13807S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B61FF051-A6F6-4379-9098-E5BF727B9DE1","C3130","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D1E006E1-4893-439E-9618-F9F0EBC19045","C9044","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4570871D-40E9-4157-AF35-B42B8594ED6F","11939W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5E45557B-4661-4B48-9AD3-F6457127FACD","8536E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"71DF9478-F1E9-4001-84F8-70BF96B10B71","4475W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2B09424B-EC4E-4879-A798-DA97C310BBD9","C5648","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BF84A9A8-AA37-4EA0-A5F3-CF1C49AE4926","C5922","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9E7A9124-3919-4AE8-AFD1-8AB3644ECE9D","C6882","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AF4C8264-5EC0-4FCF-9878-33B49325F956","C7036","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DFF246F1-78A9-49A0-B9B5-B06C036C73E8","2345S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5BC82D2A-0B18-4898-AEAE-44CA124B5C00","1295W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D86FFCAE-3AAF-4112-870D-7260114D74C6","C722","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"90608DAA-F9CE-4FFB-BF1D-D89C20247CD4","5806E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"964D068D-5E31-4BA6-BE9A-49498F39B331","6235W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4D6E63D3-6D67-4295-96D8-CBBC90326357","5180E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B5AF6BC2-4E45-41BE-A8D9-8F6A93859545","787W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D423F2F2-969C-4D86-A93E-7F1B4FEC95F1","110E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D5715AEC-D8A3-43AC-B7C7-A76F1B60A17B","8528E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"47DFE623-39CE-470E-A6A8-149122DBF6D8","9893S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D7FF8D6D-1644-458E-B8B2-EBC135D1231F","11935W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F81B5D11-A3E6-40B9-95CC-C82CACF0FF8F","4694Ea","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5D0F0CAC-5201-4008-A25D-4B606ECCC508","13278N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3142424F-6B48-49A1-898B-C0A77FBC9A6D","C13540","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"76BAFF67-2F7D-4B03-93EC-20DAE4F23DA7","C5528","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FEC3ACCA-61E8-404D-B57E-F8C14D641E8A","12531S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"95C11C82-E3D0-4CCE-AAFB-1D94E10C4BED","C3066","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"54D29DF3-88C5-49F2-953D-132568F794E9","2367S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D0AB6788-CB21-47A9-B046-B32E09B6F4BF","13446E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7064CB86-24BB-445E-9462-F33A5B11D896","C13612","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EBCE5541-5DE2-4F97-AB58-7D876BDBE5F8","C5654","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8FA8D24D-250E-4AD6-A335-C405AA5F8461","13908E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C8BD174D-E645-42E8-84B5-1D028981C84D","334E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"68E2D783-CD3C-4B85-B346-37E4539DB370","12808N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5E5F7CC2-E5B3-4B44-A1B2-59D1B86F429A","6195W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"30E39BBA-4EF2-4A58-8ACF-4CE31ACB0154","C1136","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D22A87C0-371F-474F-AA9D-B8B9D3B87B42","12545S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C610E0FB-D8CE-4321-A442-0429B5BCBE43","10336E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"55F9368A-A96C-4400-A8E8-A2420D342281","C7246","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"233F5C18-E944-4019-A84B-4A99CDEEB9DB","5183W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B6E2B043-B3D6-4514-A8F9-B7BE55185CFC","13087S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F972D740-ADF1-4208-A8B4-C8045596F995","2477S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"85BAD7DD-506D-4C5C-9D59-ED7624C1D372","C5584","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"22CC3CCF-1FEC-4E17-A705-23907BAF47A7","13399W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DF17BD7C-B4FE-469F-8961-E8DD208BD4E6","793W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F9B3AF27-A8B1-4088-8884-C9EAF0BB8051","9840N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"40926058-8DDE-4AA9-8043-4439AB19A44F","13817S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6A3341FD-C0B1-473E-B889-5226677B06D4","5850E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8F000AFD-13AE-4E4B-8960-B8E5AF613DE9","1979Sa","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"19C59697-FDFF-4D70-BFBB-287B6C99E924","C5466","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7D2751C6-A52D-4E18-B1E3-59DEB1864B19","C5636","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3582EC4A-F6BD-410C-80AB-3411066A31E4","12351S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2B64E607-4A81-4DBA-BD42-15F0F73E2A3A","12117W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"76950FD3-F72C-4DF9-B79F-F4290033D472","8812E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1C2C8D69-F762-430D-8CCF-60079EC56CF8","12336N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BFAEB6E8-77AC-4F11-9285-527848B8444D","C6418","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FF4DC6F5-5C20-49E1-A871-2655D2FC1474","C1274","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"18F03507-5EB2-46FE-A972-6C59B54305C6","11752E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8B12D677-424D-4B89-A3B2-4A21E91DA76E","13054N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"164DBC60-A432-462B-9CE9-D11ACEA917D3","959W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F34B9EB0-BCE1-48E9-8DA3-41F53D919550","3763S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8329FD3C-90E6-4A21-ABFF-F78DF6AA5B70","7811W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A609F40C-22B2-4F2C-A794-29FB1DF650A1","C5794","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"50B75BA1-4D0A-4FBB-906E-AB0612A37E67","3339S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C9F78860-B793-4FD2-8E17-3D2E72D66E63","5188E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CD8D1EF7-351F-4028-8671-22481A356C66","C2748","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"66DB27D6-BEF7-4C21-9BE3-8345453CB4EC","8484E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7A3B865B-57B0-4856-8A0C-8929283E1777","7082N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CEAA6D34-05E2-46B2-AA39-9ACD8E63A8A0","C664","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0E44D58F-5A3E-4D53-883E-52C28500A2E6","5460E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6BAA49B4-61CE-4866-8A55-5E2711EBFDF0","3090N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C640F088-1929-4FED-B035-A0BF9C5B7C0C","2581S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DF208E65-BEA0-4214-81EE-5DD0226551F4","C810","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"43A3325A-C381-4177-86EA-FF2EFE244966","9946N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BC5F94E3-9718-4DFA-A1E2-A0FA654A3060","12366N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"172B6F39-8DAD-4670-AD24-C3E8FF799A6A","3930N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3273C1BE-DD82-458F-8FE5-64F7A54C8802","3109S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"47AEC67F-4CA1-46A1-AA57-4E0435B9B332","C6424","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FBBFBB1F-2195-4B88-9C8B-1A8DC382E054","5320E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C086AA8A-A940-44C2-AD7B-053F488E236D","C6904","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"652D975B-7937-43E0-8193-D27F386AF5F9","9970N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"366CEF9D-D002-42A6-8903-33D77FD891AB","2376N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7CE757A1-E676-472A-9B49-DAEC07BB080F","C1140","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AC363D09-0558-4BE7-8E11-F770915BF694","12807S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2835D214-25BD-4444-95D2-13071A8831BA","3797S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"98EA58D3-82D0-4E00-BF9F-3D9D3FBFDBF4","3664N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C807685F-B8DB-457D-8C31-BAC19D9B2DB8","C6412","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2B036FE6-054C-427C-8263-30B67FF06BFA","9872N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0C254B30-D754-4CA6-BAE6-79738B802E60","74E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D2DAF1F5-A6B5-474B-8C93-0C00E3BAAE1B","13340E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A18D6E2C-0131-4623-AEB5-CDDD859EB367","13306E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6C28473F-7FCC-4B26-9DA8-D82AE77E9889","4580E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4E632345-7970-4A4F-BE65-EA924D0F3221","3836N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CA9BEFB6-D195-4F37-9D5A-0FB800D0253D","C6050","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F98D8BB1-4501-446E-87D1-252F1E807E08","3412N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"23EB1422-86F2-46CB-9FE8-253AC95E15A4","2050N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"37725EDC-B737-4860-8D74-8AFBE345BE5D","4464E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3B5AF27D-432C-48C7-90BF-11ADD4550AFC","8502E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"26CAFDCE-A036-4973-9325-6B5F217B2B2A","5824E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4E316D2C-4BDF-4AED-B698-A84BBD0BAE26","C9122","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"581B591B-DADF-485D-B004-6F3984FB34AC","C5640","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1108436C-A668-4260-8965-1D504FB92254","C7192","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"050633CD-7E46-435D-9F74-15359E8D8FE9","1613S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"44B7C6B3-1E5E-4200-8CB4-987B6D996A13","C818","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7BDD9013-3995-48DE-AF55-7E558A19920A","5280E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1D6FB060-B9FE-4402-95E2-63BBEDE6B6B7","12398N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E9BBF828-5B3C-48A2-AA72-111F832C94D9","C1222","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"27CFD4A2-9801-4FD3-AF74-67F609CAF244","1381W","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1F91DD46-1FB6-4ABA-9956-B9BBD90D91A7","12431S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"58EFE831-0152-4D99-81AC-75639D54F972","12214N","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"090D01BA-3617-4A76-95F7-1714156170B9","C484","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"004AF6DF-AFBB-44C1-A0F4-2E152A19AEDA","C3002","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E0725DC5-9700-4E93-8552-EB771D1C4C04","C1138","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"40A12BC5-90D3-471B-A6F6-05E9DC91A637","12573S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"62050512-9A74-4DC0-B567-EFA0DA2AC2D4","8356E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B4A822BE-21D1-4196-9C3E-83E1039909D9","7065S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D4DCCED1-2033-4C39-99AE-359039F563F2","C6124","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8643C924-784B-4BB8-AACF-2D1B8878FE0D","C6942","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A599BEC6-4FA4-44DA-BAE6-37ED7AD68D50","7069S","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"ACB972D2-B29D-4817-89C0-89C6770DA7F0","C8018","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"138BB861-E22E-415C-8D97-6CBC5BFCF138","5142E","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2AE57931-A5FC-4FEB-BE4A-D88FA81C507B","C6632","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
