Row ID,Ship Date,Ship Mode,Ship ID
1795,2016-09-10 00:00:00.000,"Standard Class",1795
1799,2016-07-11 00:00:00.000,"Standard Class",1799
1802,2016-11-19 00:00:00.000,"Standard Class",1802
1810,2016-10-29 00:00:00.000,"Standard Class",1810
1811,2016-10-29 00:00:00.000,"Standard Class",1811
1813,2017-11-26 00:00:00.000,"Standard Class",1813
1814,2017-11-26 00:00:00.000,"Standard Class",1814
1815,2015-09-18 00:00:00.000,"Standard Class",1815
1819,2014-05-29 00:00:00.000,"Standard Class",1819
1820,2014-05-29 00:00:00.000,"Standard Class",1820
1821,2016-02-20 00:00:00.000,"Standard Class",1821
1822,2016-02-20 00:00:00.000,"Standard Class",1822
1823,2016-02-20 00:00:00.000,"Standard Class",1823
1824,2016-02-20 00:00:00.000,"Standard Class",1824
1825,2016-12-28 00:00:00.000,"Standard Class",1825
1826,2016-12-28 00:00:00.000,"Standard Class",1826
1827,2016-12-28 00:00:00.000,"Standard Class",1827
1830,2014-05-24 00:00:00.000,"Standard Class",1830
1833,2015-11-09 00:00:00.000,"Standard Class",1833
1834,2017-08-07 00:00:00.000,"Standard Class",1834
1835,2017-08-07 00:00:00.000,"Standard Class",1835
1838,2014-08-05 00:00:00.000,"Standard Class",1838
1839,2014-08-05 00:00:00.000,"Standard Class",1839
1840,2014-08-05 00:00:00.000,"Standard Class",1840
1841,2014-08-05 00:00:00.000,"Standard Class",1841
1842,2016-07-23 00:00:00.000,"Standard Class",1842
1845,2017-08-02 00:00:00.000,"Standard Class",1845
1856,2014-06-17 00:00:00.000,"Standard Class",1856
1864,2016-10-17 00:00:00.000,"Standard Class",1864
1865,2016-10-17 00:00:00.000,"Standard Class",1865
1868,2015-07-01 00:00:00.000,"Standard Class",1868
1869,2015-07-01 00:00:00.000,"Standard Class",1869
1871,2014-07-25 00:00:00.000,"Standard Class",1871
1872,2014-07-25 00:00:00.000,"Standard Class",1872
1873,2014-07-25 00:00:00.000,"Standard Class",1873
1874,2017-11-25 00:00:00.000,"Standard Class",1874
1875,2014-06-09 00:00:00.000,"Standard Class",1875
1876,2016-03-16 00:00:00.000,"Standard Class",1876
1877,2017-03-29 00:00:00.000,"Standard Class",1877
1878,2018-01-02 00:00:00.000,"Standard Class",1878
1879,2018-01-02 00:00:00.000,"Standard Class",1879
1880,2017-04-02 00:00:00.000,"Standard Class",1880
1884,2016-11-17 00:00:00.000,"Standard Class",1884
1891,2014-03-18 00:00:00.000,"Standard Class",1891
1892,2014-03-18 00:00:00.000,"Standard Class",1892
1894,2016-11-29 00:00:00.000,"Standard Class",1894
1896,2016-01-04 00:00:00.000,"Standard Class",1896
1907,2016-05-21 00:00:00.000,"Standard Class",1907
1908,2016-05-21 00:00:00.000,"Standard Class",1908
1910,2017-12-23 00:00:00.000,"Standard Class",1910
1911,2016-11-22 00:00:00.000,"Standard Class",1911
1915,2017-05-05 00:00:00.000,"Standard Class",1915
1916,2017-05-05 00:00:00.000,"Standard Class",1916
1917,2017-05-05 00:00:00.000,"Standard Class",1917
1918,2015-11-14 00:00:00.000,"Standard Class",1918
1922,2015-10-09 00:00:00.000,"Standard Class",1922
1926,2017-03-13 00:00:00.000,"Standard Class",1926
1927,2016-06-15 00:00:00.000,"Standard Class",1927
1935,2017-12-03 00:00:00.000,"Standard Class",1935
1936,2017-12-03 00:00:00.000,"Standard Class",1936
1938,2016-07-12 00:00:00.000,"Standard Class",1938
1939,2016-07-12 00:00:00.000,"Standard Class",1939
1940,2016-07-12 00:00:00.000,"Standard Class",1940
1941,2016-07-12 00:00:00.000,"Standard Class",1941
1945,2016-06-26 00:00:00.000,"Standard Class",1945
1946,2016-06-26 00:00:00.000,"Standard Class",1946
1947,2017-09-06 00:00:00.000,"Standard Class",1947
1948,2017-09-06 00:00:00.000,"Standard Class",1948
1949,2017-09-06 00:00:00.000,"Standard Class",1949
1950,2017-09-06 00:00:00.000,"Standard Class",1950
1951,2017-09-06 00:00:00.000,"Standard Class",1951
1952,2017-09-06 00:00:00.000,"Standard Class",1952
1953,2017-09-06 00:00:00.000,"Standard Class",1953
1954,2017-09-06 00:00:00.000,"Standard Class",1954
1955,2017-09-06 00:00:00.000,"Standard Class",1955
1956,2017-09-06 00:00:00.000,"Standard Class",1956
1957,2017-09-06 00:00:00.000,"Standard Class",1957
1958,2017-09-06 00:00:00.000,"Standard Class",1958
1967,2017-12-28 00:00:00.000,"Standard Class",1967
1968,2017-12-28 00:00:00.000,"Standard Class",1968
1969,2017-12-28 00:00:00.000,"Standard Class",1969
1970,2017-09-29 00:00:00.000,"Standard Class",1970
1971,2017-05-11 00:00:00.000,"Standard Class",1971
1972,2017-05-11 00:00:00.000,"Standard Class",1972
1973,2014-12-19 00:00:00.000,"Standard Class",1973
1974,2014-12-19 00:00:00.000,"Standard Class",1974
1975,2014-12-19 00:00:00.000,"Standard Class",1975
1979,2015-05-12 00:00:00.000,"Standard Class",1979
1983,2014-12-09 00:00:00.000,"Standard Class",1983
1988,2015-11-13 00:00:00.000,"Standard Class",1988
1989,2015-11-13 00:00:00.000,"Standard Class",1989
1990,2015-11-13 00:00:00.000,"Standard Class",1990
1991,2015-11-13 00:00:00.000,"Standard Class",1991
1992,2017-02-28 00:00:00.000,"Standard Class",1992
1993,2017-07-02 00:00:00.000,"Standard Class",1993
1994,2017-07-02 00:00:00.000,"Standard Class",1994
1995,2017-07-02 00:00:00.000,"Standard Class",1995
2001,2017-04-18 00:00:00.000,"Standard Class",2001
2002,2017-04-18 00:00:00.000,"Standard Class",2002
2005,2017-04-18 00:00:00.000,"Standard Class",2005
2006,2015-01-04 00:00:00.000,"Standard Class",2006
2007,2015-01-04 00:00:00.000,"Standard Class",2007
2009,2014-11-21 00:00:00.000,"Standard Class",2009
2010,2014-11-21 00:00:00.000,"Standard Class",2010
2011,2014-11-21 00:00:00.000,"Standard Class",2011
2014,2016-09-23 00:00:00.000,"Standard Class",2014
2015,2016-09-23 00:00:00.000,"Standard Class",2015
2016,2016-09-23 00:00:00.000,"Standard Class",2016
2017,2015-03-23 00:00:00.000,"Standard Class",2017
2018,2015-03-23 00:00:00.000,"Standard Class",2018
2019,2015-03-23 00:00:00.000,"Standard Class",2019
2020,2015-03-23 00:00:00.000,"Standard Class",2020
2029,2015-11-30 00:00:00.000,"Standard Class",2029
2030,2015-11-30 00:00:00.000,"Standard Class",2030
2031,2015-11-30 00:00:00.000,"Standard Class",2031
2032,2015-11-30 00:00:00.000,"Standard Class",2032
2033,2016-12-13 00:00:00.000,"Standard Class",2033
2034,2016-12-13 00:00:00.000,"Standard Class",2034
2035,2017-09-29 00:00:00.000,"Standard Class",2035
2036,2017-09-29 00:00:00.000,"Standard Class",2036
2037,2015-01-27 00:00:00.000,"Standard Class",2037
2038,2015-01-27 00:00:00.000,"Standard Class",2038
2039,2015-06-23 00:00:00.000,"Standard Class",2039
2040,2015-06-23 00:00:00.000,"Standard Class",2040
2041,2015-06-23 00:00:00.000,"Standard Class",2041
2042,2015-06-23 00:00:00.000,"Standard Class",2042
2043,2015-10-08 00:00:00.000,"Standard Class",2043
2044,2017-11-23 00:00:00.000,"Standard Class",2044
2045,2014-08-23 00:00:00.000,"Standard Class",2045
2046,2016-07-21 00:00:00.000,"Standard Class",2046
2047,2016-07-21 00:00:00.000,"Standard Class",2047
2048,2016-07-21 00:00:00.000,"Standard Class",2048
2055,2016-12-07 00:00:00.000,"Standard Class",2055
2060,2014-11-04 00:00:00.000,"Standard Class",2060
2061,2014-11-04 00:00:00.000,"Standard Class",2061
2062,2014-11-04 00:00:00.000,"Standard Class",2062
2063,2014-11-04 00:00:00.000,"Standard Class",2063
2064,2014-11-04 00:00:00.000,"Standard Class",2064
2065,2014-11-04 00:00:00.000,"Standard Class",2065
2066,2014-11-04 00:00:00.000,"Standard Class",2066
2067,2014-11-04 00:00:00.000,"Standard Class",2067
2068,2014-11-04 00:00:00.000,"Standard Class",2068
2069,2015-04-19 00:00:00.000,"Standard Class",2069
2070,2015-04-19 00:00:00.000,"Standard Class",2070
2072,2017-11-25 00:00:00.000,"Standard Class",2072
2073,2016-12-02 00:00:00.000,"Standard Class",2073
2076,2014-12-05 00:00:00.000,"Standard Class",2076
2080,2015-12-29 00:00:00.000,"Standard Class",2080
2081,2015-12-29 00:00:00.000,"Standard Class",2081
2082,2015-12-29 00:00:00.000,"Standard Class",2082
2083,2017-03-01 00:00:00.000,"Standard Class",2083
2084,2014-11-29 00:00:00.000,"Standard Class",2084
2085,2016-06-28 00:00:00.000,"Standard Class",2085
2086,2016-06-28 00:00:00.000,"Standard Class",2086
2087,2016-06-28 00:00:00.000,"Standard Class",2087
2088,2016-06-28 00:00:00.000,"Standard Class",2088
2089,2016-06-28 00:00:00.000,"Standard Class",2089
2090,2015-10-30 00:00:00.000,"Standard Class",2090
2091,2017-07-19 00:00:00.000,"Standard Class",2091
2092,2017-07-19 00:00:00.000,"Standard Class",2092
2093,2014-11-21 00:00:00.000,"Standard Class",2093
2095,2015-11-29 00:00:00.000,"Standard Class",2095
2096,2016-05-20 00:00:00.000,"Standard Class",2096
2097,2016-05-20 00:00:00.000,"Standard Class",2097
2098,2016-05-20 00:00:00.000,"Standard Class",2098
2099,2017-09-12 00:00:00.000,"Standard Class",2099
2100,2017-09-12 00:00:00.000,"Standard Class",2100
2101,2014-03-17 00:00:00.000,"Standard Class",2101
2102,2014-03-17 00:00:00.000,"Standard Class",2102
2106,2014-10-05 00:00:00.000,"Standard Class",2106
2118,2016-09-23 00:00:00.000,"Standard Class",2118
2121,2017-01-13 00:00:00.000,"Standard Class",2121
2125,2017-12-05 00:00:00.000,"Standard Class",2125
2126,2017-12-05 00:00:00.000,"Standard Class",2126
2127,2014-06-28 00:00:00.000,"Standard Class",2127
2128,2015-10-09 00:00:00.000,"Standard Class",2128
2129,2015-10-09 00:00:00.000,"Standard Class",2129
2133,2015-11-26 00:00:00.000,"Standard Class",2133
2134,2015-12-04 00:00:00.000,"Standard Class",2134
2135,2015-12-04 00:00:00.000,"Standard Class",2135
2136,2015-12-04 00:00:00.000,"Standard Class",2136
2137,2016-01-05 00:00:00.000,"Standard Class",2137
2138,2016-01-05 00:00:00.000,"Standard Class",2138
2140,2014-06-11 00:00:00.000,"Standard Class",2140
2141,2014-06-11 00:00:00.000,"Standard Class",2141
2142,2014-06-11 00:00:00.000,"Standard Class",2142
2143,2016-09-05 00:00:00.000,"Standard Class",2143
2144,2016-09-05 00:00:00.000,"Standard Class",2144
2145,2016-09-05 00:00:00.000,"Standard Class",2145
2146,2016-06-29 00:00:00.000,"Standard Class",2146
2147,2016-06-29 00:00:00.000,"Standard Class",2147
2148,2016-06-29 00:00:00.000,"Standard Class",2148
2149,2014-12-17 00:00:00.000,"Standard Class",2149
2150,2017-04-05 00:00:00.000,"Standard Class",2150
2151,2017-11-26 00:00:00.000,"Standard Class",2151
2153,2015-11-26 00:00:00.000,"Standard Class",2153
2154,2016-07-18 00:00:00.000,"Standard Class",2154
2155,2016-05-05 00:00:00.000,"Standard Class",2155
2159,2017-10-26 00:00:00.000,"Standard Class",2159
2160,2016-09-09 00:00:00.000,"Standard Class",2160
2162,2016-01-12 00:00:00.000,"Standard Class",2162
2163,2017-03-19 00:00:00.000,"Standard Class",2163
2164,2016-10-19 00:00:00.000,"Standard Class",2164
2165,2016-10-19 00:00:00.000,"Standard Class",2165
2166,2016-10-19 00:00:00.000,"Standard Class",2166
2167,2016-10-19 00:00:00.000,"Standard Class",2167
2168,2016-10-19 00:00:00.000,"Standard Class",2168
2172,2017-11-25 00:00:00.000,"Standard Class",2172
2174,2016-08-04 00:00:00.000,"Standard Class",2174
2176,2016-10-21 00:00:00.000,"Standard Class",2176
2177,2016-10-21 00:00:00.000,"Standard Class",2177
2178,2016-10-21 00:00:00.000,"Standard Class",2178
2179,2016-10-21 00:00:00.000,"Standard Class",2179
2180,2016-05-11 00:00:00.000,"Standard Class",2180
2181,2016-05-11 00:00:00.000,"Standard Class",2181
2182,2016-05-11 00:00:00.000,"Standard Class",2182
2183,2016-05-11 00:00:00.000,"Standard Class",2183
2184,2016-05-11 00:00:00.000,"Standard Class",2184
2185,2016-05-11 00:00:00.000,"Standard Class",2185
2188,2017-08-15 00:00:00.000,"Standard Class",2188
2189,2017-08-15 00:00:00.000,"Standard Class",2189
2190,2017-08-15 00:00:00.000,"Standard Class",2190
2191,2016-06-29 00:00:00.000,"Standard Class",2191
2192,2016-12-17 00:00:00.000,"Standard Class",2192
2193,2016-12-17 00:00:00.000,"Standard Class",2193
2194,2016-12-17 00:00:00.000,"Standard Class",2194
2195,2016-12-17 00:00:00.000,"Standard Class",2195
2196,2016-12-17 00:00:00.000,"Standard Class",2196
2197,2016-12-06 00:00:00.000,"Standard Class",2197
2198,2014-12-04 00:00:00.000,"Standard Class",2198
2199,2015-04-02 00:00:00.000,"Standard Class",2199
2200,2015-04-02 00:00:00.000,"Standard Class",2200
2201,2014-06-06 00:00:00.000,"Standard Class",2201
2202,2014-06-06 00:00:00.000,"Standard Class",2202
2203,2015-09-12 00:00:00.000,"Standard Class",2203
2204,2015-09-12 00:00:00.000,"Standard Class",2204
2205,2015-07-05 00:00:00.000,"Standard Class",2205
2207,2014-07-20 00:00:00.000,"Standard Class",2207
2208,2014-07-20 00:00:00.000,"Standard Class",2208
2209,2015-08-26 00:00:00.000,"Standard Class",2209
2213,2017-11-25 00:00:00.000,"Standard Class",2213
2218,2014-09-25 00:00:00.000,"Standard Class",2218
2219,2017-08-01 00:00:00.000,"Standard Class",2219
2220,2017-08-01 00:00:00.000,"Standard Class",2220
2221,2017-08-01 00:00:00.000,"Standard Class",2221
2225,2017-08-05 00:00:00.000,"Standard Class",2225
2227,2017-08-03 00:00:00.000,"Standard Class",2227
2228,2017-08-03 00:00:00.000,"Standard Class",2228
2229,2016-10-05 00:00:00.000,"Standard Class",2229
2230,2014-04-05 00:00:00.000,"Standard Class",2230
2231,2014-04-05 00:00:00.000,"Standard Class",2231
2232,2017-07-01 00:00:00.000,"Standard Class",2232
2233,2017-07-14 00:00:00.000,"Standard Class",2233
2235,2017-12-10 00:00:00.000,"Standard Class",2235
2238,2016-07-21 00:00:00.000,"Standard Class",2238
2239,2017-04-26 00:00:00.000,"Standard Class",2239
2242,2016-12-01 00:00:00.000,"Standard Class",2242
2243,2017-11-25 00:00:00.000,"Standard Class",2243
2244,2017-11-25 00:00:00.000,"Standard Class",2244
2245,2017-11-25 00:00:00.000,"Standard Class",2245
2246,2017-11-25 00:00:00.000,"Standard Class",2246
2247,2017-11-25 00:00:00.000,"Standard Class",2247
2256,2016-09-22 00:00:00.000,"Standard Class",2256
2257,2016-09-22 00:00:00.000,"Standard Class",2257
2269,2017-12-26 00:00:00.000,"Standard Class",2269
2270,2017-12-26 00:00:00.000,"Standard Class",2270
2271,2017-12-07 00:00:00.000,"Standard Class",2271
2272,2015-09-27 00:00:00.000,"Standard Class",2272
2273,2015-03-11 00:00:00.000,"Standard Class",2273
2274,2015-03-11 00:00:00.000,"Standard Class",2274
2277,2014-07-01 00:00:00.000,"Standard Class",2277
2278,2014-07-01 00:00:00.000,"Standard Class",2278
2279,2014-07-01 00:00:00.000,"Standard Class",2279
2284,2015-03-09 00:00:00.000,"Standard Class",2284
2285,2015-03-09 00:00:00.000,"Standard Class",2285
2287,2017-11-23 00:00:00.000,"Standard Class",2287
2291,2015-04-25 00:00:00.000,"Standard Class",2291
2292,2015-04-25 00:00:00.000,"Standard Class",2292
2293,2015-04-25 00:00:00.000,"Standard Class",2293
2294,2015-11-06 00:00:00.000,"Standard Class",2294
2295,2017-12-27 00:00:00.000,"Standard Class",2295
2296,2015-11-05 00:00:00.000,"Standard Class",2296
2297,2015-11-05 00:00:00.000,"Standard Class",2297
2298,2015-11-05 00:00:00.000,"Standard Class",2298
2299,2015-11-05 00:00:00.000,"Standard Class",2299
2300,2015-11-05 00:00:00.000,"Standard Class",2300
2301,2014-11-18 00:00:00.000,"Standard Class",2301
2302,2014-11-18 00:00:00.000,"Standard Class",2302
2303,2016-01-21 00:00:00.000,"Standard Class",2303
2308,2017-11-09 00:00:00.000,"Standard Class",2308
2314,2017-07-25 00:00:00.000,"Standard Class",2314
2315,2017-07-25 00:00:00.000,"Standard Class",2315
2316,2017-07-25 00:00:00.000,"Standard Class",2316
2317,2017-07-25 00:00:00.000,"Standard Class",2317
2318,2017-07-25 00:00:00.000,"Standard Class",2318
2319,2017-07-25 00:00:00.000,"Standard Class",2319
2321,2017-03-24 00:00:00.000,"Standard Class",2321
2330,2015-12-29 00:00:00.000,"Standard Class",2330
2333,2017-03-25 00:00:00.000,"Standard Class",2333
2334,2017-03-25 00:00:00.000,"Standard Class",2334
2335,2014-10-04 00:00:00.000,"Standard Class",2335
2340,2014-08-24 00:00:00.000,"Standard Class",2340
2341,2016-11-15 00:00:00.000,"Standard Class",2341
2345,2016-02-28 00:00:00.000,"Standard Class",2345
2346,2016-03-18 00:00:00.000,"Standard Class",2346
2347,2016-03-18 00:00:00.000,"Standard Class",2347
2348,2016-03-18 00:00:00.000,"Standard Class",2348
2358,2014-03-21 00:00:00.000,"Standard Class",2358
2359,2014-03-21 00:00:00.000,"Standard Class",2359
2360,2014-03-21 00:00:00.000,"Standard Class",2360
2361,2014-03-21 00:00:00.000,"Standard Class",2361
2362,2014-03-21 00:00:00.000,"Standard Class",2362
2363,2017-04-20 00:00:00.000,"Standard Class",2363
2364,2016-03-18 00:00:00.000,"Standard Class",2364
2365,2016-03-18 00:00:00.000,"Standard Class",2365
2366,2016-03-18 00:00:00.000,"Standard Class",2366
2369,2016-09-27 00:00:00.000,"Standard Class",2369
2370,2016-09-27 00:00:00.000,"Standard Class",2370
2376,2017-01-30 00:00:00.000,"Standard Class",2376
2379,2015-12-11 00:00:00.000,"Standard Class",2379
2380,2016-05-10 00:00:00.000,"Standard Class",2380
2381,2016-05-10 00:00:00.000,"Standard Class",2381
2382,2016-05-10 00:00:00.000,"Standard Class",2382
2390,2015-12-10 00:00:00.000,"Standard Class",2390
2391,2015-12-10 00:00:00.000,"Standard Class",2391
2392,2015-12-10 00:00:00.000,"Standard Class",2392
2393,2015-12-10 00:00:00.000,"Standard Class",2393
2394,2016-03-23 00:00:00.000,"Standard Class",2394
2395,2015-11-19 00:00:00.000,"Standard Class",2395
2396,2015-11-19 00:00:00.000,"Standard Class",2396
2397,2015-11-19 00:00:00.000,"Standard Class",2397
2400,2017-09-15 00:00:00.000,"Standard Class",2400
2401,2017-09-15 00:00:00.000,"Standard Class",2401
2404,2016-10-03 00:00:00.000,"Standard Class",2404
2405,2017-10-11 00:00:00.000,"Standard Class",2405
2406,2017-10-11 00:00:00.000,"Standard Class",2406
2407,2017-10-11 00:00:00.000,"Standard Class",2407
2408,2017-01-25 00:00:00.000,"Standard Class",2408
2409,2017-01-25 00:00:00.000,"Standard Class",2409
2411,2014-08-06 00:00:00.000,"Standard Class",2411
2413,2014-11-16 00:00:00.000,"Standard Class",2413
2414,2014-11-16 00:00:00.000,"Standard Class",2414
2415,2017-01-02 00:00:00.000,"Standard Class",2415
2416,2015-07-11 00:00:00.000,"Standard Class",2416
2417,2017-10-18 00:00:00.000,"Standard Class",2417
2418,2017-10-18 00:00:00.000,"Standard Class",2418
2419,2016-05-28 00:00:00.000,"Standard Class",2419
2420,2017-11-14 00:00:00.000,"Standard Class",2420
2421,2017-11-14 00:00:00.000,"Standard Class",2421
2422,2016-04-23 00:00:00.000,"Standard Class",2422
2423,2016-04-23 00:00:00.000,"Standard Class",2423
2424,2017-12-30 00:00:00.000,"Standard Class",2424
2425,2017-12-30 00:00:00.000,"Standard Class",2425
2426,2017-12-30 00:00:00.000,"Standard Class",2426
2427,2017-12-30 00:00:00.000,"Standard Class",2427
2428,2016-06-17 00:00:00.000,"Standard Class",2428
2429,2016-06-17 00:00:00.000,"Standard Class",2429
2430,2016-06-17 00:00:00.000,"Standard Class",2430
2431,2017-05-20 00:00:00.000,"Standard Class",2431
2432,2018-01-02 00:00:00.000,"Standard Class",2432
2433,2014-04-01 00:00:00.000,"Standard Class",2433
2434,2017-06-01 00:00:00.000,"Standard Class",2434
2437,2017-07-10 00:00:00.000,"Standard Class",2437
2440,2017-07-22 00:00:00.000,"Standard Class",2440
2441,2016-05-27 00:00:00.000,"Standard Class",2441
2442,2016-05-27 00:00:00.000,"Standard Class",2442
2443,2016-05-27 00:00:00.000,"Standard Class",2443
2444,2016-05-27 00:00:00.000,"Standard Class",2444
2445,2016-05-27 00:00:00.000,"Standard Class",2445
2446,2016-05-27 00:00:00.000,"Standard Class",2446
2447,2015-10-01 00:00:00.000,"Standard Class",2447
2448,2016-11-06 00:00:00.000,"Standard Class",2448
2450,2016-11-10 00:00:00.000,"Standard Class",2450
2460,2017-08-21 00:00:00.000,"Standard Class",2460
2463,2017-12-09 00:00:00.000,"Standard Class",2463
2464,2017-12-09 00:00:00.000,"Standard Class",2464
2465,2017-12-09 00:00:00.000,"Standard Class",2465
2466,2017-12-09 00:00:00.000,"Standard Class",2466
2467,2017-05-08 00:00:00.000,"Standard Class",2467
2468,2017-05-08 00:00:00.000,"Standard Class",2468
2469,2017-05-08 00:00:00.000,"Standard Class",2469
2470,2017-05-08 00:00:00.000,"Standard Class",2470
2471,2016-01-28 00:00:00.000,"Standard Class",2471
2472,2016-01-28 00:00:00.000,"Standard Class",2472
2473,2016-01-28 00:00:00.000,"Standard Class",2473
2479,2014-09-19 00:00:00.000,"Standard Class",2479
2480,2017-06-25 00:00:00.000,"Standard Class",2480
2481,2017-06-25 00:00:00.000,"Standard Class",2481
2482,2017-12-31 00:00:00.000,"Standard Class",2482
2483,2017-09-03 00:00:00.000,"Standard Class",2483
2484,2017-09-03 00:00:00.000,"Standard Class",2484
2485,2017-09-03 00:00:00.000,"Standard Class",2485
2486,2017-09-03 00:00:00.000,"Standard Class",2486
2493,2014-11-23 00:00:00.000,"Standard Class",2493
2496,2014-06-22 00:00:00.000,"Standard Class",2496
2497,2015-10-01 00:00:00.000,"Standard Class",2497
2498,2015-10-01 00:00:00.000,"Standard Class",2498
2499,2016-05-24 00:00:00.000,"Standard Class",2499
2504,2016-11-19 00:00:00.000,"Standard Class",2504
2509,2017-03-08 00:00:00.000,"Standard Class",2509
2510,2017-03-08 00:00:00.000,"Standard Class",2510
2511,2016-11-23 00:00:00.000,"Standard Class",2511
2513,2017-12-06 00:00:00.000,"Standard Class",2513
2514,2016-11-17 00:00:00.000,"Standard Class",2514
2515,2016-11-17 00:00:00.000,"Standard Class",2515
2516,2014-09-10 00:00:00.000,"Standard Class",2516
2517,2014-11-22 00:00:00.000,"Standard Class",2517
2518,2017-05-07 00:00:00.000,"Standard Class",2518
2519,2016-10-21 00:00:00.000,"Standard Class",2519
2520,2016-10-21 00:00:00.000,"Standard Class",2520
2521,2016-10-21 00:00:00.000,"Standard Class",2521
2522,2016-10-21 00:00:00.000,"Standard Class",2522
2523,2016-10-21 00:00:00.000,"Standard Class",2523
2524,2016-10-21 00:00:00.000,"Standard Class",2524
2525,2015-04-10 00:00:00.000,"Standard Class",2525
2526,2015-04-10 00:00:00.000,"Standard Class",2526
2527,2015-04-10 00:00:00.000,"Standard Class",2527
2528,2015-04-10 00:00:00.000,"Standard Class",2528
2529,2015-04-10 00:00:00.000,"Standard Class",2529
2530,2014-10-29 00:00:00.000,"Standard Class",2530
2531,2014-08-21 00:00:00.000,"Standard Class",2531
2532,2014-08-21 00:00:00.000,"Standard Class",2532
2533,2014-08-21 00:00:00.000,"Standard Class",2533
2534,2014-08-21 00:00:00.000,"Standard Class",2534
2542,2016-05-04 00:00:00.000,"Standard Class",2542
2544,2016-09-14 00:00:00.000,"Standard Class",2544
2545,2016-09-14 00:00:00.000,"Standard Class",2545
2546,2017-04-20 00:00:00.000,"Standard Class",2546
2547,2017-04-20 00:00:00.000,"Standard Class",2547
2548,2015-08-22 00:00:00.000,"Standard Class",2548
2549,2015-08-22 00:00:00.000,"Standard Class",2549
2550,2015-08-22 00:00:00.000,"Standard Class",2550
2551,2015-08-22 00:00:00.000,"Standard Class",2551
2552,2017-11-23 00:00:00.000,"Standard Class",2552
2553,2017-11-23 00:00:00.000,"Standard Class",2553
2554,2016-09-18 00:00:00.000,"Standard Class",2554
2555,2016-08-20 00:00:00.000,"Standard Class",2555
2556,2015-09-30 00:00:00.000,"Standard Class",2556
2557,2016-10-14 00:00:00.000,"Standard Class",2557
2558,2015-03-30 00:00:00.000,"Standard Class",2558
2559,2015-06-04 00:00:00.000,"Standard Class",2559
2560,2015-06-04 00:00:00.000,"Standard Class",2560
2561,2015-06-04 00:00:00.000,"Standard Class",2561
2562,2015-12-31 00:00:00.000,"Standard Class",2562
2563,2015-12-31 00:00:00.000,"Standard Class",2563
2569,2017-09-11 00:00:00.000,"Standard Class",2569
2572,2017-07-21 00:00:00.000,"Standard Class",2572
2574,2017-07-14 00:00:00.000,"Standard Class",2574
2575,2014-11-27 00:00:00.000,"Standard Class",2575
2576,2014-11-27 00:00:00.000,"Standard Class",2576
2577,2014-11-27 00:00:00.000,"Standard Class",2577
2578,2014-11-27 00:00:00.000,"Standard Class",2578
2579,2014-01-31 00:00:00.000,"Standard Class",2579
2580,2014-01-31 00:00:00.000,"Standard Class",2580
2581,2014-01-31 00:00:00.000,"Standard Class",2581
2582,2014-01-31 00:00:00.000,"Standard Class",2582
2583,2014-01-31 00:00:00.000,"Standard Class",2583
2584,2014-01-31 00:00:00.000,"Standard Class",2584
2585,2014-01-31 00:00:00.000,"Standard Class",2585
2586,2015-11-10 00:00:00.000,"Standard Class",2586
2587,2017-07-06 00:00:00.000,"Standard Class",2587
2588,2017-07-06 00:00:00.000,"Standard Class",2588
2589,2016-05-09 00:00:00.000,"Standard Class",2589
2590,2016-05-09 00:00:00.000,"Standard Class",2590
2591,2016-09-14 00:00:00.000,"Standard Class",2591
2592,2016-09-14 00:00:00.000,"Standard Class",2592
2595,2017-05-17 00:00:00.000,"Standard Class",2595
2596,2017-05-17 00:00:00.000,"Standard Class",2596
2597,2017-05-17 00:00:00.000,"Standard Class",2597
2598,2017-05-17 00:00:00.000,"Standard Class",2598
2599,2017-05-17 00:00:00.000,"Standard Class",2599
2600,2017-04-29 00:00:00.000,"Standard Class",2600
2601,2017-04-29 00:00:00.000,"Standard Class",2601
2606,2014-12-21 00:00:00.000,"Standard Class",2606
2607,2016-03-10 00:00:00.000,"Standard Class",2607
2608,2014-11-30 00:00:00.000,"Standard Class",2608
2609,2014-11-30 00:00:00.000,"Standard Class",2609
2610,2014-11-30 00:00:00.000,"Standard Class",2610
2611,2014-11-30 00:00:00.000,"Standard Class",2611
2612,2014-11-30 00:00:00.000,"Standard Class",2612
2613,2014-11-30 00:00:00.000,"Standard Class",2613
2614,2016-05-05 00:00:00.000,"Standard Class",2614
2615,2014-05-03 00:00:00.000,"Standard Class",2615
2616,2014-05-03 00:00:00.000,"Standard Class",2616
2617,2017-04-05 00:00:00.000,"Standard Class",2617
2618,2017-04-05 00:00:00.000,"Standard Class",2618
2619,2017-12-26 00:00:00.000,"Standard Class",2619
2620,2017-12-26 00:00:00.000,"Standard Class",2620
2621,2017-12-26 00:00:00.000,"Standard Class",2621
2622,2017-12-26 00:00:00.000,"Standard Class",2622
2631,2015-09-15 00:00:00.000,"Standard Class",2631
2632,2017-05-20 00:00:00.000,"Standard Class",2632
2633,2017-05-20 00:00:00.000,"Standard Class",2633
2634,2017-05-20 00:00:00.000,"Standard Class",2634
2637,2015-08-19 00:00:00.000,"Standard Class",2637
2638,2017-06-18 00:00:00.000,"Standard Class",2638
2639,2017-06-18 00:00:00.000,"Standard Class",2639
2640,2017-06-18 00:00:00.000,"Standard Class",2640
2641,2017-06-18 00:00:00.000,"Standard Class",2641
