ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,StartDate,EndDate,Status
65,"SE-T924",15,"","","HL Touring Seat/Saddle","Sillín/asiento de paseo GA","Selle de vélo de randonnée HL",23.3722,True,"",500,375,52.64,"","NA",,1,"T",31.584,"H","","","Cut-out shell for a more comfortable ride.","Cadre profilé pour améliorer le confort.","精致的车架，令您骑乘更舒适。","هيكل خارجي تم تصميمه لتوفير مزيد من الراحة أثناء القيادة.","מעטפת קעורה לרכיבה נוחה יותר.","เปลือกพิเศษสำหรับการขับขี่ที่แสนสบาย",2007-07-01 00:00:00.000,,"Current"
70,"TI-R092",37,"","","LL Road Tire","Cubierta de carretera GB","Pneu de vélo de route LL",8.0373,True,"",500,375,21.49,"","NA",,0,"R",12.894,"L","","LL Road Tire","Same great treads as more expensive tire with a less expensive wire bead casing.","Même dessin que les pneus plus chers, mais doté d'une gomme moins chère.","钢丝撑轮圈外胎的价格便宜，轮胎面却与价格更贵的轮胎同样出色。","السطح الخارجي للإطار بنفس جودة أسطح الإطارات الخارجية الأغلى ثمنًا، ولكنه مزود بغطاء حافة بارزة مطاطي أقل سعرًا.","חריצי צמיג זהים לאלה המצויים בצמיגים יקרים יותר, אולם עם יציקת תילי צמיג יקרה פחות.","ดอกยางชั้นยอดเช่นเดียวกับยางราคาแพง แต่ใช้โครงไวร์บีดราคาประหยัด",2007-07-01 00:00:00.000,,"Current"
105,"HL-U509-R",31,"","","Sport-100 Helmet, Red","Casco deportivo: 100, rojo","Casque sport 100, rouge",12.0278,True,"Red",4,3,33.6442,"","NA",,0,"S",20.1865,"","","Sport-100","Universal fit, well-vented, lightweight , snap-on visor.","Légère, aérée, taille unique, avec une visière amovible.","通用型透气良好且轻便，带有自合型帽沿。","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي.","מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת.","แว่นกันลมขนาดสากล ระบายอากาศได้ดี น้ำหนักเบา",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,""
110,"HB-R956",4,"","","HL Road Handlebars","Manillar de carretera GA","Poignées de vélo de route HL",48.5453,True,"",500,375,109.3364,"","NA",,1,"R",65.6018,"H","","HL Road Handlebars","Designed for racers; high-end anatomically shaped bar from aluminum alloy.","Conçu pour la compétition ; barre d'appui ergonomique haut de gamme en alliage d'aluminium.","专为竞赛者设计；高档且符合人体解剖学的铝合金车把。","أحدث قضيب قيادة مشكّل بطريقة تتكيف مع بنية الراكب الجسمية وهو مصنوع من سبيكة ألومنيوم، ومصمم للمتسابقين.","עיצוב המיוחד למתחרים; ידית אנטומית המעוצבת בצורה איכותית מסגסוגת אלומיניום.","คันบังคับชั้นเยี่ยม ได้รับการออกแบบตามหลักสรีรศาสตร์สำหรับนักแข่ง ทำจากอลูมิเนียมอัลลอยด์",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
411,"FK-5136",10,"","","ML Fork","Horquilla GM","Fourche ML",77.9176,True,"",500,375,175.49,"","NA",,1,"",105.294,"M","","ML Fork","Composite road fork with an aluminum steerer tube.","Fourche composite pour route avec tube de direction en aluminium.","具有铝制前叉竖管的组合式公路车前叉。","شوكة طريق ماسكة للعجلة الأمامية مركبة ذات عمود توجيه مصنوع من الألومنيوم.","מזלג כביש מורכב עם צינור עמוד היגוי מאלומיניום.","ตะเกียบคู่โลหะผสม พร้อมท่อคันบังคับอลูมิเนียม",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
496,"CA-1098",19,"","","AWC Logo Cap","","",5.2297,True,"Multi",4,3,8.6442,"","NA",,0,"S",5.1865,"","U","Cycling Cap","Traditional style with a flip-up brim; one-size fits all.","Style classique avec une visière relevable ; taille unique.","经典式样，带有翻边；均码。","نمط تقليدي ذو حافة قابلة للانقلاب لأعلى، بحجم واحد يلائم الجميع.","סגנון מסורתי עם מצחייה מתרוממת; גודל אחד מתאים לכולם.","แบบดั้งเดิม พร้อมขอบพับ ใช้ได้กับทุกคน",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
336,"HB-M918",4,"","","HL Mountain Handlebars","","",53.3999,True,"",500,375,120.27,"","NA",,1,"M",72.162,"H","","HL Mountain Handlebars","Flat bar strong enough for the pro circuit.","Barre d'appui plate suffisamment solide pour le circuit professionnel.","平头车把异常坚固，足可用于专业巡回赛。","قضيب قيادة مسطح وقوي بدرجة كافية لجولات المحترفين.","ידית שטוחה החזקה מספיק עבור הרוכב המקצועי.","คันบังคับแบน แข็งแรงพอสำหรับสนามโปรเซอร์กิต",2007-07-01 00:00:00.000,,"Current"
412,"FK-9939",10,"","","HL Fork","Horquilla GA","Fourche HL",101.8936,True,"",500,375,229.49,"","NA",,1,"",137.694,"H","","HL Fork","High-performance carbon road fork with curved legs.","Fourche pour route en carbone hautes performances avec bras incurvés.","具有弯管的高性能碳纤维公路车前叉。","شوكة طريق ماسكة للعجلة الأمامية من الكربون عالية الأداء ذات شعبتين مقوسين.","מזלג כביש מפחמן עם רגליים מוטות לביצועים גבוהים.","ตะเกียบคู่คาร์บอนประสิทธิภาพสูง พร้อมขาโค้ง",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
492,"HL-U509-B",31,"","","Sport-100 Helmet, Blue","Casco deportivo: 100, azul","Casque sport 100, bleu",13.0863,True,"Blue",4,3,34.99,"","NA",,0,"S",20.994,"","","Sport-100","Universal fit, well-vented, lightweight , snap-on visor.","Légère, aérée, taille unique, avec une visière amovible.","通用型透气良好且轻便，带有自合型帽沿。","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي.","מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת.","แว่นกันลมขนาดสากล ระบายอากาศได้ดี น้ำหนักเบา",2007-07-01 00:00:00.000,,"Current"
522,"TI-R628",37,"","","ML Road Tire","Cubierta de carretera GM","Pneu de vélo de route ML",9.3463,True,"",500,375,24.99,"","NA",,0,"R",14.994,"M","","ML Road Tire","Higher density rubber.","Caoutchouc plus dense que sur les autres modèles.","橡皮的密度较其他车型更高。","مطاط أعلى كثافة من الطرازات الأخرى.","גומי בצפיפות גבוהה יותר מאשר דגמים אחרים.","ใช้ยางความหนาแน่นสูงกว่ารุ่นอื่นๆ",2007-07-01 00:00:00.000,,"Current"
567,"HL-U509",31,"","","Sport-100 Helmet, Black","Casco deportivo: 100, negro","Casque sport 100, noir",13.0863,True,"Black",4,3,34.99,"","NA",,0,"S",20.994,"","","Sport-100","Universal fit, well-vented, lightweight , snap-on visor.","Légère, aérée, taille unique, avec une visière amovible.","通用型透气良好且轻便，带有自合型帽沿。","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي.","מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת.","แว่นกันลมขนาดสากล ระบายอากาศได้ดี น้ำหนักเบา",2007-07-01 00:00:00.000,,"Current"
337,"HB-M918",4,"","","HL Mountain Handlebars","","",48.5453,True,"",500,375,109.3364,"","NA",,1,"M",65.6018,"H","","HL Mountain Handlebars","Flat bar strong enough for the pro circuit.","Barre d'appui plate suffisamment solide pour le circuit professionnel.","平头车把异常坚固，足可用于专业巡回赛。","قضيب قيادة مسطح وقوي بدرجة كافية لجولات المحترفين.","ידית שטוחה החזקה מספיק עבור הרוכב המקצועי.","คันบังคับแบน แข็งแรงพอสำหรับสนามโปรเซอร์กิต",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
362,"WB-H098",28,"","","Water Bottle - 30 oz.","","",1.8663,True,"",4,3,4.99,"","NA",,0,"S",2.994,"","","Water Bottle","AWC logo water bottle - holds 30 oz; leak-proof.","Bidon d'eau avec le logo de l'équipe AWC - capacité 0,75 litre, entièrement étanche.","带有 AWC 徽标的水瓶容量为 30 盎司；防漏设计。","زجاجة مياه تحمل شعار AWC تستوعب 840 غرامًا من المياه، وهي مضادة للتسرب.","בקבוק מים מתוצרת AWC – מכיל 850 גרם; עמיד מפני נזילה.","ขวดน้ำติดโลโก้ AWC - บรรจุ 30 ออนซ์ พร้อมป้องกันการรั่วไหล",2007-07-01 00:00:00.000,,"Current"
452,"PD-T852",13,"","","Touring Pedal","Pedal de paseo","Pédale de vélo de randonnée",35.9596,True,"Silver/Black",500,375,80.99,"","NA",,1,"T",48.594,"","","","A stable pedal for all-day riding.","Pédale stable pour longs trajets.","踏板稳固，可供全天候骑乘。","دواسة ثابتة ومتوازنة للقيادة طوال اليوم.","דוושה יציבה המתאימה לרכיבה לאורך כל היום.","คันถีบที่มั่นคง สำหรับการขี่เป็นเวลานาน",2007-07-01 00:00:00.000,,"Current"
488,"RW-T905",17,"","","Touring Rear Wheel","Rueda de paseo trasera","Roue arrière de vélo de randonnée",108.7844,True,"Black",500,375,245.01,"","NA",,1,"T",147.006,"","","","Excellent aerodynamic rims guarantee a smooth ride.","Excellentes jantes aérodynamiques pour une conduite en souplesse.","出色的符合空气动力学的轮缘设计确保平稳骑乘。","إطاران معدنيان ممتازان يتميزان بخاصية الديناميكية الهوائية لضمان القيادة السلسلة.","חישוקים אווירודינמיים מצוינים מבטיחים רכיבה חלקה.","ขอบล้อแอโรไดนามิคสำหรับการขับขี่ที่นุ่มนวล",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
493,"HL-U509-B",31,"","","Sport-100 Helmet, Blue","Casco deportivo: 100, azul","Casque sport 100, bleu",13.8782,True,"Blue",4,3,33.6442,"","NA",,0,"S",20.1865,"","","Sport-100","Universal fit, well-vented, lightweight , snap-on visor.","Légère, aérée, taille unique, avec une visière amovible.","通用型透气良好且轻便，带有自合型帽沿。","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي.","מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת.","แว่นกันลมขนาดสากล ระบายอากาศได้ดี น้ำหนักเบา",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
523,"TI-R982",37,"","","HL Road Tire","Cubierta de carretera GA","Pneu de vélo de route HL",12.1924,True,"",500,375,32.6,"","NA",,0,"R",19.56,"H","","HL Road Tire","Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.","Carbone léger renforcé pour un confort de conduite inégalé, sans ajout de poids.","使用轻型碳纤维加固，车身轻盈如常，骑乘感觉非同一般。","كربون مقوى خفيف الوزن لقيادة منقطعة النظير مع تحمل أوزان مرتفعة.","קל-משקל מחוזק בפחמן לרכיבה שאין כמוה למעמסה ללא פשרות.","เสริมคาร์บอนน้ำหนักเบา สำหรับการขับขี่ที่เหนือกว่า โดยไม่เสียเปรียบในด้านน้ำหนัก",2007-07-01 00:00:00.000,,"Current"
563,"FW-M423",17,"","","LL Mountain Front Wheel","","",26.9708,True,"Black",500,375,60.745,"","NA",,1,"M",36.447,"L","","LL Mountain Front Wheel","Replacement mountain wheel for entry-level rider.","Roue de secours tout-terrain pour vététiste occasionnel.","适用于入门级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين.","גלגל חלופי לרכיבה הררית לרוכב המתחיל.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นระดับเริ่มต้น",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
568,"HL-U509",31,"","","Sport-100 Helmet, Black","Casco deportivo: 100, negro","Casque sport 100, noir",13.8782,True,"Black",4,3,33.6442,"","NA",,0,"S",20.1865,"","","Sport-100","Universal fit, well-vented, lightweight , snap-on visor.","Légère, aérée, taille unique, avec une visière amovible.","通用型透气良好且轻便，带有自合型帽沿。","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي.","מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת.","แว่นกันลมขนาดสากล ระบายอากาศได้ดี น้ำหนักเบา",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
338,"HB-R504",4,"","","LL Road Handlebars","Manillar de carretera GB","Poignées de vélo de route LL",19.7758,True,"",500,375,44.54,"","NA",,1,"R",26.724,"L","","LL Road Handlebars","Unique shape provides easier reach to the levers.","Forme très réussie destinée à faciliter l'accès aux leviers.","独特的外形设计使得刹车把更易使用。","شكل فريد يوفر وصولاً أسهل إلى تروس التحكم في السرعة.","צורה ייחודית מספקת גישה קלה יותר לידיות ההילוכים.","รูปร่างที่เป็นเอกลักษณ์ ช่วยให้ใช้คานบันไดได้สะดวก",2007-07-01 00:00:00.000,,"Current"
363,"BC-M005",28,"","","Mountain Bottle Cage","Portabotellas de montaña","Porte-bidon de VTT",3.7363,True,"",4,3,9.99,"","NA",,0,"M",5.994,"","","Mountain Bottle Cage","Tough aluminum cage holds bottle securly on tough terrain.","Porte-bidon en aluminium robuste qui maintient le bidon sur les terrains accidentés.","结实的铝壳可在任何环境下保持瓶子稳固。","هيكل قفصي من الألومنيوم يُثبت الزجاجة بإحكام أثناء القيادة على الأراضي الوعرة.","כלוב אלומיניום חזק שומר על הבקבוק בשטח קשה.","โครงอลูมิเนียมแข็งแกร่ง สำหรับใส่ขวดน้ำในเส้นทางวิบาก",2007-07-01 00:00:00.000,,"Current"
373,"TT-M928",37,"","","Mountain Tire Tube","Cubierta para cámara de montaña","Chambre à air de VTT",1.8663,True,"",500,375,4.99,"","NA",,0,"M",2.994,"","","Mountain Tire Tube","Self-sealing tube.","Tube à autovulcanisation.","自封内胎。","أنبوبة ذاتية القفل.","פנימית עם אטימה עצמית.","จุ๊บยางผนึกด้วยตนเอง",2007-07-01 00:00:00.000,,"Current"
494,"HL-U509-B",31,"","","Sport-100 Helmet, Blue","Casco deportivo: 100, azul","Casque sport 100, bleu",12.0278,True,"Blue",4,3,33.6442,"","NA",,0,"S",20.1865,"","","Sport-100","Universal fit, well-vented, lightweight , snap-on visor.","Légère, aérée, taille unique, avec une visière amovible.","通用型透气良好且轻便，带有自合型帽沿。","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي.","מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת.","แว่นกันลมขนาดสากล ระบายอากาศได้ดี น้ำหนักเบา",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,""
524,"TI-T723",37,"","","Touring Tire","Cubierta de paseo","Pneu de vélo de randonnée",10.8423,True,"",500,375,28.99,"","NA",,0,"T",17.394,"","","Touring Tire","High-density rubber.","Caoutchouc haute densité.","高密度橡皮。","مطاط عالي الكثافة.","גומי בצפיפות גבוהה.","ยางความหนาแน่นสูง",2007-07-01 00:00:00.000,,"Current"
564,"FW-M762",17,"","","ML Mountain Front Wheel","","",92.8071,True,"Black",500,375,209.025,"","NA",,1,"M",125.415,"M","","ML Mountain Front Wheel","Replacement mountain wheel for the casual to serious rider.","Roue de secours tout-terrain pour vététiste amateur à confirmé.","适用于一般和高级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال تناسب كافة أنواع الركاب بدءًا من الراكب العادي إلى الراكب المحترف.","גלגל חלופי לרכיבה הררית לרוכב החובב והרציני.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นสมัครเล่นไปจนถึงมืออาชีพ",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
569,"HL-U509",31,"","","Sport-100 Helmet, Black","Casco deportivo: 100, negro","Casque sport 100, noir",12.0278,True,"Black",4,3,33.6442,"","NA",,0,"S",20.1865,"","","Sport-100","Universal fit, well-vented, lightweight , snap-on visor.","Légère, aérée, taille unique, avec une visière amovible.","通用型透气良好且轻便，带有自合型帽沿。","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي.","מידה אונברסלית, מאווררת היטב, קלת-משקל, עם מצחייה מתחברת.","แว่นกันลมขนาดสากล ระบายอากาศได้ดี น้ำหนักเบา",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,""
334,"HB-M763",4,"","","ML Mountain Handlebars","","",27.4925,True,"",500,375,61.92,"","NA",,1,"M",37.152,"M","","ML Mountain Handlebars","Tough aluminum alloy bars for downhill.","Barres d'appui en alliage d'aluminium solide pour descente.","适用于高山速降的坚固耐用的铝合金车把。","قضبان قيادة قوية من سبيكة الألومنيوم لتحمّل القيادة فوق المنحدرات.","ידיות קשיחות מסגסוגת אלומיניום לרכיבה במורד.","คันบังคับอลูมิเนียมอัลลอยด์ แกร่งสำหรับเส้นทางลาดชัน",2007-07-01 00:00:00.000,,"Current"
495,"CA-1098",19,"","","AWC Logo Cap","","",6.9223,True,"Multi",4,3,8.99,"","NA",,0,"S",5.394,"","U","Cycling Cap","Traditional style with a flip-up brim; one-size fits all.","Style classique avec une visière relevable ; taille unique.","经典式样，带有翻边；均码。","نمط تقليدي ذو حافة قابلة للانقلاب لأعلى، بحجم واحد يلائم الجميع.","סגנון מסורתי עם מצחייה מתרוממת; גודל אחד מתאים לכולם.","แบบดั้งเดิม พร้อมขอบพับ ใช้ได้กับทุกคน",2007-07-01 00:00:00.000,,"Current"
565,"FW-M928",17,"","","HL Mountain Front Wheel","","",133.2955,True,"Black",500,375,300.215,"","NA",,1,"M",180.129,"H","","HL Mountain Front Wheel","High-performance mountain replacement wheel.","Roue de secours tout-terrain hautes performances.","高性能的山地车备用轮。","عجلة احتياطية مخصصة للقيادة في الجبال عالية الأداء.","גלגל חלופי עתיר ביצועים לרכיבה הררית.","ล้ออะไหล่จักรยานภูเขาประสิทธิภาพสูง",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
335,"HB-M763",4,"","","ML Mountain Handlebars","","",24.9932,True,"",500,375,56.2909,"","NA",,1,"M",33.7745,"M","","ML Mountain Handlebars","Tough aluminum alloy bars for downhill.","Barres d'appui en alliage d'aluminium solide pour descente.","适用于高山速降的坚固耐用的铝合金车把。","قضبان قيادة قوية من سبيكة الألومنيوم لتحمّل القيادة فوق المنحدرات.","ידיות קשיחות מסגסוגת אלומיניום לרכיבה במורד.","คันบังคับอลูมิเนียมอัลลอยด์ แกร่งสำหรับเส้นทางลาดชัน",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
410,"FK-1639",10,"","","LL Fork","Horquilla GB","Fourche LL",65.8097,True,"",500,375,148.22,"","NA",,1,"",88.932,"L","","LL Fork","Stout design absorbs shock and offers more precise steering.","Conception robuste permettant d'absorber les chocs et d'offrir une conduite plus précise.","结实的设计不仅避震还可实现更精确的操控。","تصميم قوي يمتص الصدمات ويوفر قيادة أكثر دقة.","עיצוב חזק סופג זעזועים ומציע היגוי מדויק יותר.","การออกแบบที่มั่นคง รับแรงกระแทกและให้การควบคุมที่แม่นยำ",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
191,"LJ-0192-S",21,"","","Long-Sleeve Logo Jersey, S","Jersey con logotipo de manga larga, P","Maillot manches longues avec logo, taille S",38.4923,True,"Multi",4,3,49.99,"S","S",,0,"S",29.994,"","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC",2007-07-01 00:00:00.000,,"Current"
206,"GL-F110-L",20,"","","Full-Finger Gloves, L","Guantes completos, G","Gants longs, taille L",15.6709,True,"Black",4,3,37.99,"L","L",,0,"M",22.794,"","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.","Paume synthétique, poignets souples, ouverture maillée anti-transpiration. Adopté par les professionnels de l'équipe AWC.","合成材质手掌、灵活的指关节、上部带有透气型网眼。AWC车队赛手专用。","قفاز ذو راحة يد صناعية، ومفاصل أصابع مرنة، وفتحات علوية تسمح بمرور الهواء. يرتديه راكبو دراجات فريق AWC.","אזור כף יד מחומר סינטטי, מפרקים גמישים, רשת נושמת בחלק העליון. נלבש על-ידי רוכבי קבוצת AWC.","แผ่นฝ่ามือสังเคราะห์ ข้อนิ้วยืดหยุ่น และตาข่ายส่วนบนช่วยระบายอากาศ  ได้รับความไว้วางใจจากนักแข่งทีม AWC",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
51,"SH-M897-L",22,"","","Men's Sports Shorts, L","Pantalones cortos de deporte para hombre, G","Cuissards de route pour hommes, taille L",24.7459,True,"Black",4,3,59.99,"L","L",,0,"S",35.994,"","M","Men's Sports Shorts","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.","Cuissards de course pour hommes - en Spandex avec un élastique à la ceinture et bande anti-remontée.","男士八拼片竞赛用运动短裤 – 氨纶材质、弹性腰带并带腿夹。","قمصان سباق رجالي ذات ثمانية أقسام، من قماش سباندكس وذات حزام مرن وماسكات للرجلين.","מכנסי גברים קצרים לתחרויות, 8 חלקים – עשויים ספנדקס עם חגורה אלסטית והידוק רגליים.","กางเกงแข่ง 8 ช่องสำหรับสุภาพบุรุษ - เส้นใยสแปนเด็กซ์พร้อมยางยืดและที่รัดขา",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
56,"SJ-0194-M",21,"","","Short-Sleeve Classic Jersey, M","Jersey clásico de manga corta, M","Maillot manches courtes classique, taille M",41.5723,True,"Yellow",4,3,53.99,"M","M",,0,"S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ",2007-07-01 00:00:00.000,,"Current"
192,"LJ-0192-S",21,"","","Long-Sleeve Logo Jersey, S","Jersey con logotipo de manga larga, P","Maillot manches longues avec logo, taille S",29.0807,True,"Multi",4,3,48.0673,"S","S",,0,"S",28.8404,"","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
207,"VE-C304-S",25,"","","Classic Vest, S","Camiseta clásica, P","Veste classique, taille S",23.749,True,"Blue",4,3,63.5,"S","S",,0,"S",38.1,"","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.","Sacs légers et résistants au vent ; tiennent dans la poche.","轻型抗风，可折叠放入口袋。","علب خفيفة الوزن، ومقاومة للريح، تناسب حجم الجيب.","קל-משקל, מגן מרוח, מתקפל לגודל המתאים לכיס.","น้ำหนักเบา กันลม ขนาดกะทัดรัดพอดีกระเป๋า",2007-07-01 00:00:00.000,,"Current"
287,"HY-1023-70",32,"","","Hydration Pack - 70 oz.","","",20.5663,True,"Silver",4,3,54.99,"70","70",,0,"S",32.994,"","","Hydration Pack","Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.","Sac d'hydratation de 3 l polyvalent. Permet de stocker des aliments supplémentaires. Facile d'accès et fourni avec une ceinture.","多用途 70 盎司水袋的空间更大，易于装填并配有腰带。","شنطة ظهر مائية متعددة الأغراض والاستعمالات تزن 1.960 كيلوجرام وتوفر مساحة تخزين إضافية، وإمكانية تعبئة سهلة، مع حزام وسط.","מיכל 2 ליטר רב-תכליתי לשתייה מציע מקום אחסון נוסף, גישה קלה למילוי וחגורת מותניים.","แพ็คขนาด 70 ออนซ์ บรรจุเครื่องดื่มสำรอง เติมง่าย พร้อมสายรัดเอว",2007-07-01 00:00:00.000,,"Current"
52,"SH-M897-X",22,"","","Men's Sports Shorts, XL","Pantalones cortos de deporte para hombre, SG","Cuissards de route pour hommes, taille XL",24.7459,True,"Black",4,3,59.99,"XL","XL",,0,"S",35.994,"","M","Men's Sports Shorts","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.","Cuissards de course pour hommes - en Spandex avec un élastique à la ceinture et bande anti-remontée.","男士八拼片竞赛用运动短裤 – 氨纶材质、弹性腰带并带腿夹。","قمصان سباق رجالي ذات ثمانية أقسام، من قماش سباندكس وذات حزام مرن وماسكات للرجلين.","מכנסי גברים קצרים לתחרויות, 8 חלקים – עשויים ספנדקס עם חגורה אלסטית והידוק רגליים.","กางเกงแข่ง 8 ช่องสำหรับสุภาพบุรุษ - เส้นใยสแปนเด็กซ์พร้อมยางยืดและที่รัดขา",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,""
57,"SJ-0194-L",21,"","","Short-Sleeve Classic Jersey, L","Jersey clásico de manga corta, G","Maillot manches courtes classique, taille L",41.5723,True,"Yellow",4,3,53.99,"L","L",,0,"S",32.394,"","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ",2007-07-01 00:00:00.000,,"Current"
193,"LJ-0192-S",21,"","","Long-Sleeve Logo Jersey, S","Jersey con logotipo de manga larga, P","Maillot manches longues avec logo, taille S",31.7244,True,"Multi",4,3,48.0673,"S","S",,0,"S",28.8404,"","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,""
