ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
223,20011201,20011213,20011208,366,282,1,100,4,"SO44777",2,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"CCD0-4777-A4","PO3248124126"
370,20021101,20021113,20021108,403,282,1,100,4,"SO48080",20,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"4DC7-4772-87","PO7656157590"
336,20011101,20011113,20011108,240,282,1,100,4,"SO44521",10,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"E46D-4692-AC","PO12557171689"
370,20020801,20020813,20020808,258,282,1,100,4,"SO46970",39,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"01AF-420A-B9","PO15196114472"
435,20020801,20020813,20020808,258,282,1,100,4,"SO46970",32,1,2,324.4527,648.9054,0,0,300.1188,600.2376,648.9054,51.9124,16.2226,"01AF-420A-B9","PO15196114472"
373,20020801,20020813,20020808,97,282,1,100,4,"SO46992",8,1,2,1308.9375,2617.875,0,0,1320.6838,2641.3676,2617.875,209.43,65.4469,"C958-4FD6-A0","PO11745117547"
344,20010901,20010913,20010908,366,282,1,100,4,"SO44115",7,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"5360-4C42-90","PO3248122509"
262,20010801,20010813,20010808,240,282,1,100,4,"SO43872",8,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"52FF-45CD-9B","PO12557127067"
367,20020901,20020913,20020908,457,282,1,100,4,"SO47458",11,1,2,647.994,1295.988,0,0,598.4354,1196.8708,1295.988,103.679,32.3997,"5D5A-47FC-AE","PO9686113121"
229,20010801,20010813,20010808,403,282,1,100,4,"SO43912",3,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"69B6-46F8-A4","PO7656175368"
345,20011201,20011213,20011208,366,282,1,100,4,"SO44777",6,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"CCD0-4777-A4","PO3248124126"
409,20021101,20021113,20021108,385,282,1,100,4,"SO48066",17,1,2,209.256,418.512,0,0,185.8193,371.6386,418.512,33.481,10.4628,"F00E-4B06-9D","PO5684167807"
265,20020801,20020813,20020808,97,282,1,100,4,"SO46992",23,1,2,202.332,404.664,0,0,187.1571,374.3142,404.664,32.3731,10.1166,"C958-4FD6-A0","PO11745117547"
367,20021101,20021113,20021108,385,282,1,100,4,"SO48066",16,1,2,647.994,1295.988,0,0,598.4354,1196.8708,1295.988,103.679,32.3997,"F00E-4B06-9D","PO5684167807"
309,20030801,20030813,20030808,385,282,1,100,4,"SO51833",4,1,2,818.7,1637.4,0,0,747.2002,1494.4004,1637.4,130.992,40.935,"67A5-4BBC-8F","PO5684113634"
292,20010801,20010813,20010808,384,282,1,100,4,"SO43864",3,1,2,818.7,1637.4,0,0,706.811,1413.622,1637.4,130.992,40.935,"B5D8-4B03-96","PO16037151094"
342,20011101,20011113,20011108,240,282,1,100,4,"SO44521",24,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"E46D-4692-AC","PO12557171689"
387,20021101,20021113,20021108,403,282,1,100,4,"SO48080",8,1,2,600.2625,1200.525,0,0,605.6492,1211.2984,1200.525,96.042,30.0131,"4DC7-4772-87","PO7656157590"
263,20020901,20020913,20020908,649,282,1,100,4,"SO47372",17,1,2,202.332,404.664,0,0,187.1571,374.3142,404.664,32.3731,10.1166,"70B5-428B-86","PO16124198007"
229,20010901,20010913,20010908,366,282,1,100,4,"SO44115",19,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"5360-4C42-90","PO3248122509"
391,20020901,20020913,20020908,457,282,1,100,4,"SO47458",6,1,2,88.932,177.864,0,0,65.8097,131.6194,177.864,14.2291,4.4466,"5D5A-47FC-AE","PO9686113121"
346,20010901,20010913,20010908,366,282,1,100,4,"SO44115",14,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"5360-4C42-90","PO3248122509"
375,20020801,20020813,20020808,97,282,1,100,4,"SO46992",19,1,2,1308.9375,2617.875,0,0,1320.6838,2641.3676,2617.875,209.43,65.4469,"C958-4FD6-A0","PO11745117547"
350,20011101,20011113,20011108,492,282,1,100,4,"SO44481",3,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"379F-474E-B8","PO609189211"
235,20010901,20010913,20010908,366,282,1,100,4,"SO44115",8,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"5360-4C42-90","PO3248122509"
344,20011101,20011113,20011108,385,282,1,100,4,"SO44551",10,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"5A94-49FB-8D","PO5684111258"
351,20011101,20011113,20011108,384,282,1,100,4,"SO44505",4,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"5D07-4BE7-A6","PO16037162003"
311,20011101,20011113,20011108,240,282,1,100,4,"SO44521",5,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,"E46D-4692-AC","PO12557171689"
435,20021101,20021113,20021108,258,282,1,100,4,"SO47994",16,1,2,324.4527,648.9054,0,0,300.1188,600.2376,648.9054,51.9124,16.2226,"284B-45A1-94","PO15196121630"
245,20020901,20020913,20020908,24,282,1,100,4,"SO47355",12,1,2,780.8182,1561.6364,0,0,722.2568,1444.5136,1561.6364,124.9309,39.0409,"6B7D-4E47-B5","PO19343125466"
328,20011201,20011213,20011208,330,282,1,100,4,"SO44790",1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"C8CF-4ECD-A1","PO5974142949"
315,20011101,20011113,20011108,403,282,1,100,4,"SO44564",15,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"142F-443C-90","PO7656157194"
300,20010901,20010913,20010908,366,282,1,100,4,"SO44115",18,1,2,809.76,1619.52,0,0,699.0928,1398.1856,1619.52,129.5616,40.488,"5360-4C42-90","PO3248122509"
604,20031101,20031113,20031108,258,282,1,100,4,"SO57042",11,1,2,323.994,647.988,0,0,343.6496,687.2992,647.988,51.839,16.1997,"52C4-4348-BC","PO15196150289"
369,20021101,20021113,20021108,258,282,1,100,4,"SO47994",27,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"284B-45A1-94","PO15196121630"
458,20020801,20020813,20020808,259,282,1,100,4,"SO46960",6,1,2,44.994,89.988,0,0,30.9334,61.8668,89.988,7.199,2.2497,"F05E-41EB-90","PO16762181648"
351,20011101,20011113,20011108,385,282,1,100,4,"SO44551",6,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"5A94-49FB-8D","PO5684111258"
412,20020901,20020913,20020908,457,282,1,100,4,"SO47458",18,1,2,180.129,360.258,0,0,133.2955,266.591,360.258,28.8206,9.0065,"5D5A-47FC-AE","PO9686113121"
344,20010801,20010813,20010808,384,282,1,100,4,"SO43864",7,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"B5D8-4B03-96","PO16037151094"
347,20011101,20011113,20011108,385,282,1,100,4,"SO44551",11,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"5A94-49FB-8D","PO5684111258"
492,20031201,20031213,20031208,420,282,1,100,4,"SO58919",10,1,2,602.346,1204.692,0,0,601.7437,1203.4874,1204.692,96.3754,30.1173,"AF42-4FCB-BB","PO17052190887"
342,20010801,20010813,20010808,403,282,1,100,4,"SO43912",12,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"69B6-46F8-A4","PO7656175368"
272,20011101,20011113,20011108,240,282,1,100,4,"SO44521",19,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"E46D-4692-AC","PO12557171689"
350,20010901,20010913,20010908,366,282,1,100,4,"SO44115",1,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"5360-4C42-90","PO3248122509"
458,20020901,20020913,20020908,674,282,1,100,4,"SO47425",9,1,2,44.994,89.988,0,0,30.9334,61.8668,89.988,7.199,2.2497,"E539-44F6-AA","PO4002163465"
315,20010801,20010813,20010808,240,282,1,100,4,"SO43872",12,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"52FF-45CD-9B","PO12557127067"
220,20010801,20010813,20010808,240,282,1,100,4,"SO43872",6,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"52FF-45CD-9B","PO12557127067"
370,20021101,20021113,20021108,258,282,1,100,4,"SO47994",15,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"284B-45A1-94","PO15196121630"
342,20010901,20010913,20010908,114,282,1,100,4,"SO44089",1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"92C1-4009-AC","PO15950135717"
345,20011101,20011113,20011108,385,282,1,100,4,"SO44551",8,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"5A94-49FB-8D","PO5684111258"
223,20010901,20010913,20010908,366,282,1,100,4,"SO44115",13,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"5360-4C42-90","PO3248122509"
326,20011101,20011113,20011108,259,282,1,100,4,"SO44500",3,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"E9A4-477A-83","PO16762152605"
351,20011101,20011113,20011108,492,282,1,100,4,"SO44481",4,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"379F-474E-B8","PO609189211"
370,20021101,20021113,20021108,97,282,1,100,4,"SO48016",3,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"0FF6-4F4B-B4","PO11745112366"
332,20010801,20010813,20010808,403,282,1,100,4,"SO43912",9,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"69B6-46F8-A4","PO7656175368"
604,20030801,20030813,20030808,97,282,1,100,4,"SO51745",14,1,2,323.994,647.988,0,0,343.6496,687.2992,647.988,51.839,16.1997,"C261-441D-A5","PO11745132954"
218,20010901,20010913,20010908,439,282,1,100,4,"SO44080",1,1,2,5.7,11.4,0,0,3.3963,6.7926,11.4,0.912,0.285,"F059-4F30-9B","PO18937118744"
422,20021201,20021213,20021208,649,282,1,100,4,"SO48314",4,1,2,67.539,135.078,0,0,49.9789,99.9578,135.078,10.8062,3.377,"A003-4969-BC","PO16124161457"
394,20020901,20020913,20020908,457,282,1,100,4,"SO47458",28,1,2,20.52,41.04,0,0,15.1848,30.3696,41.04,3.2832,1.026,"5D5A-47FC-AE","PO9686113121"
224,20020801,20020813,20020808,583,282,1,100,4,"SO46942",14,1,2,5.1865,10.373,0,0,5.2297,10.4594,10.373,0.8298,0.2593,"B18D-4253-81","PO18647164826"
373,20021101,20021113,20021108,97,282,1,100,4,"SO48016",13,1,2,1308.9375,2617.875,0,0,1320.6838,2641.3676,2617.875,209.43,65.4469,"0FF6-4F4B-B4","PO11745112366"
407,20021101,20021113,20021108,403,282,1,100,4,"SO48080",28,1,2,65.6018,131.2036,0,0,48.5453,97.0906,131.2036,10.4963,3.2801,"4DC7-4772-87","PO7656157590"
230,20020801,20020813,20020808,403,282,1,100,4,"SO47056",5,1,2,28.8404,57.6808,0,0,29.0807,58.1614,57.6808,4.6145,1.442,"53BF-4950-9E","PO7656118289"
233,20020801,20020813,20020808,583,282,1,100,4,"SO46942",15,1,2,28.8404,57.6808,0,0,29.0807,58.1614,57.6808,4.6145,1.442,"B18D-4253-81","PO18647164826"
370,20021201,20021213,20021208,24,282,1,100,4,"SO48295",9,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"12F9-466B-B0","PO19343197973"
296,20020301,20020313,20020308,366,282,1,100,4,"SO45555",1,1,2,714.7043,1429.4086,0,0,617.0281,1234.0562,1429.4086,114.3527,35.7352,"B11A-41CE-84","PO3248155143"
349,20011101,20011113,20011108,385,282,1,100,4,"SO44551",14,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"5A94-49FB-8D","PO5684111258"
286,20020801,20020813,20020808,403,282,1,100,4,"SO47056",45,1,2,183.9382,367.8764,0,0,170.1428,340.2856,367.8764,29.4301,9.1969,"53BF-4950-9E","PO7656118289"
242,20021201,20021213,20021208,24,282,1,100,4,"SO48295",22,1,2,780.8182,1561.6364,0,0,722.2568,1444.5136,1561.6364,124.9309,39.0409,"12F9-466B-B0","PO19343197973"
604,20030801,20030813,20030808,258,282,1,100,4,"SO51722",24,1,2,323.994,647.988,0,0,343.6496,687.2992,647.988,51.839,16.1997,"735D-4C32-A1","PO15196144426"
235,20020301,20020313,20020308,366,282,1,100,4,"SO45555",12,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"B11A-41CE-84","PO3248155143"
439,20020901,20020913,20020908,649,282,1,100,4,"SO47372",4,1,2,780.8182,1561.6364,0,0,722.2568,1444.5136,1561.6364,124.9309,39.0409,"70B5-428B-86","PO16124198007"
328,20011101,20011113,20011108,240,282,1,100,4,"SO44521",15,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"E46D-4692-AC","PO12557171689"
332,20020201,20020213,20020208,403,282,1,100,4,"SO45339",10,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"1F94-40D0-86","PO7656113434"
469,20021101,20021113,20021108,583,282,1,100,4,"SO47972",7,1,2,22.794,45.588,0,0,15.6709,31.3418,45.588,3.647,1.1397,"2DF2-4C68-B0","PO18647114504"
223,20011101,20011113,20011108,492,282,1,100,4,"SO44481",6,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"379F-474E-B8","PO609189211"
585,20031001,20031013,20031008,331,282,1,100,4,"SO55256",24,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,"686E-4D36-8B","PO12528136439"
232,20011101,20011113,20011108,240,282,1,100,4,"SO44521",4,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"E46D-4692-AC","PO12557171689"
319,20011101,20011113,20011108,313,282,1,100,4,"SO44546",1,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"E0B8-49EB-91","PO4553186712"
223,20011101,20011113,20011108,259,282,1,100,4,"SO44500",5,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"E9A4-477A-83","PO16762152605"
427,20021101,20021113,20021108,385,282,1,100,4,"SO48066",12,1,2,209.256,418.512,0,0,185.8193,371.6386,418.512,33.481,10.4628,"F00E-4B06-9D","PO5684167807"
220,20010901,20010913,20010908,366,282,1,100,4,"SO44115",16,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"5360-4C42-90","PO3248122509"
224,20021101,20021113,20021108,97,282,1,100,4,"SO48016",34,1,2,5.1865,10.373,0,0,5.2297,10.4594,10.373,0.8298,0.2593,"0FF6-4F4B-B4","PO11745112366"
338,20011001,20011013,20011008,511,282,1,100,4,"SO44286",6,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"27D8-4398-9C","PO16008112311"
286,20020901,20020913,20020908,277,282,1,100,4,"SO47350",5,1,2,183.9382,367.8764,0,0,170.1428,340.2856,367.8764,29.4301,9.1969,"D334-4827-9B","PO174170909"
334,20011001,20011013,20011008,511,282,1,100,4,"SO44286",4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"27D8-4398-9C","PO16008112311"
410,20020901,20020913,20020908,457,282,1,100,4,"SO47458",13,1,2,36.447,72.894,0,0,26.9708,53.9416,72.894,5.8315,1.8224,"5D5A-47FC-AE","PO9686113121"
212,20010801,20010813,20010808,385,282,1,100,4,"SO43901",9,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"5FDB-4B73-97","PO5684189260"
245,20020801,20020813,20020808,529,282,1,100,4,"SO47016",8,1,2,780.8182,1561.6364,0,0,722.2568,1444.5136,1561.6364,124.9309,39.0409,"205E-4F0A-81","PO2320157867"
417,20021101,20021113,20021108,403,282,1,100,4,"SO48080",9,1,2,324.4527,648.9054,0,0,300.1188,600.2376,648.9054,51.9124,16.2226,"4DC7-4772-87","PO7656157590"
346,20020201,20020213,20020208,384,282,1,100,4,"SO45290",8,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"913D-41B7-81","PO16037118184"
336,20020201,20020213,20020208,403,282,1,100,4,"SO45339",3,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"1F94-40D0-86","PO7656113434"
293,20020601,20020613,20020608,366,282,1,100,4,"SO46364",7,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,"BC3C-4FE8-AC","PO3248115921"
410,20021101,20021113,20021108,385,282,1,100,4,"SO48066",20,1,2,36.447,72.894,0,0,26.9708,53.9416,72.894,5.8315,1.8224,"F00E-4B06-9D","PO5684167807"
310,20010901,20010913,20010908,96,282,1,100,4,"SO44087",1,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,"F58F-45C1-8E","PO16095130285"
326,20010901,20010913,20010908,114,282,1,100,4,"SO44089",2,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"92C1-4009-AC","PO15950135717"
212,20010801,20010813,20010808,403,282,1,100,4,"SO43912",11,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"69B6-46F8-A4","PO7656175368"
262,20020501,20020513,20020508,403,282,1,100,4,"SO46101",15,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"FAFC-4F06-B2","PO7656119075"
344,20020301,20020313,20020308,366,282,1,100,4,"SO45555",9,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"B11A-41CE-84","PO3248155143"
332,20020501,20020513,20020508,528,282,1,100,4,"SO46085",2,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"6FDB-4CA7-86","PO4698157727"
350,20020201,20020213,20020208,492,282,1,100,4,"SO45311",2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"054A-4208-9E","PO609120236"
346,20020201,20020213,20020208,492,282,1,100,4,"SO45311",4,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"054A-4208-9E","PO609120236"
318,20020201,20020213,20020208,240,282,1,100,4,"SO45299",13,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"0D55-4B85-AD","PO12557162961"
572,20031201,20031213,20031208,420,282,1,100,4,"SO58919",15,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,"AF42-4FCB-BB","PO17052190887"
420,20020801,20020813,20020808,583,282,1,100,4,"SO46942",3,1,2,141.615,283.23,0,0,104.7951,209.5902,283.23,22.6584,7.0808,"B18D-4253-81","PO18647164826"
387,20021101,20021113,20021108,97,282,1,100,4,"SO48016",5,1,2,600.2625,1200.525,0,0,605.6492,1211.2984,1200.525,96.042,30.0131,"0FF6-4F4B-B4","PO11745112366"
221,20020801,20020813,20020808,313,282,1,100,4,"SO47032",6,1,2,20.1865,40.373,0,0,13.8782,27.7564,40.373,3.2298,1.0093,"090F-4070-AA","PO4553172367"
577,20030901,20030913,20030908,420,282,1,100,4,"SO53470",1,1,2,728.91,1457.82,0,0,755.1508,1510.3016,1457.82,116.6256,36.4455,"932B-41E0-AF","PO17052111209"
414,20020801,20020813,20020808,528,282,1,100,4,"SO47035",1,1,2,149.031,298.062,0,0,110.2829,220.5658,298.062,23.845,7.4516,"661B-492D-B3","PO4698148803"
314,20020501,20020513,20020508,240,282,1,100,4,"SO46058",19,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,"FA37-4F46-97","PO12557123934"
433,20021101,20021113,20021108,258,282,1,100,4,"SO47994",32,1,2,324.4527,648.9054,0,0,300.1188,600.2376,648.9054,51.9124,16.2226,"284B-45A1-94","PO15196121630"
370,20030501,20030513,20030508,403,282,1,100,4,"SO50313",24,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"B452-44E9-91","PO7656143984"
399,20020801,20020813,20020808,385,282,1,100,4,"SO47039",7,1,2,33.7745,67.549,0,0,24.9932,49.9864,67.549,5.4039,1.6887,"B548-493E-AE","PO5684166879"
328,20020301,20020313,20020308,114,282,1,100,4,"SO45531",5,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"A56B-4056-BC","PO15950134053"
315,20020201,20020213,20020208,403,282,1,100,4,"SO45339",6,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"1F94-40D0-86","PO7656113434"
577,20031001,20031013,20031008,331,282,1,100,4,"SO55256",9,1,2,728.91,1457.82,0,0,755.1508,1510.3016,1457.82,116.6256,36.4455,"686E-4D36-8B","PO12528136439"
377,20020801,20020813,20020808,403,282,1,100,4,"SO47056",10,1,2,1308.9375,2617.875,0,0,1320.6838,2641.3676,2617.875,209.43,65.4469,"53BF-4950-9E","PO7656118289"
448,20021101,20021113,20021108,385,282,1,100,4,"SO48066",21,1,2,11.994,23.988,0,0,8.2459,16.4918,23.988,1.919,0.5997,"F00E-4B06-9D","PO5684167807"
273,20020801,20020813,20020808,403,282,1,100,4,"SO47056",33,1,2,202.332,404.664,0,0,187.1571,374.3142,404.664,32.3731,10.1166,"53BF-4950-9E","PO7656118289"
272,20020501,20020513,20020508,240,282,1,100,4,"SO46058",3,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"FA37-4F46-97","PO12557123934"
448,20021101,20021113,20021108,403,282,1,100,4,"SO48080",5,1,2,11.994,23.988,0,0,8.2459,16.4918,23.988,1.919,0.5997,"4DC7-4772-87","PO7656157590"
373,20030601,20030613,20030608,24,282,1,100,4,"SO50663",39,1,2,1308.9375,2617.875,0,0,1320.6838,2641.3676,2617.875,209.43,65.4469,"286E-4915-89","PO19343130555"
433,20020901,20020913,20020908,277,282,1,100,4,"SO47350",7,1,2,324.4527,648.9054,0,0,300.1188,600.2376,648.9054,51.9124,16.2226,"D334-4827-9B","PO174170909"
427,20020901,20020913,20020908,151,282,1,100,4,"SO47420",1,1,2,209.256,418.512,0,0,185.8193,371.6386,418.512,33.481,10.4628,"0FE1-420D-AA","PO3770139515"
433,20020901,20020913,20020908,24,282,1,100,4,"SO47355",65,1,2,324.4527,648.9054,0,0,300.1188,600.2376,648.9054,51.9124,16.2226,"6B7D-4E47-B5","PO19343125466"
410,20020801,20020813,20020808,385,282,1,100,4,"SO47039",2,1,2,36.447,72.894,0,0,26.9708,53.9416,72.894,5.8315,1.8224,"B548-493E-AE","PO5684166879"
232,20020201,20020213,20020208,403,282,1,100,4,"SO45339",16,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"1F94-40D0-86","PO7656113434"
374,20031101,20031113,20031108,258,282,1,100,4,"SO57042",13,1,2,1466.01,2932.02,0,0,1554.9479,3109.8958,2932.02,234.5616,73.3005,"52C4-4348-BC","PO15196150289"
322,20011101,20011113,20011108,403,282,1,100,4,"SO44564",22,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"142F-443C-90","PO7656157194"
286,20020801,20020813,20020808,259,282,1,100,4,"SO46960",17,1,2,183.9382,367.8764,0,0,170.1428,340.2856,367.8764,29.4301,9.1969,"F05E-41EB-90","PO16762181648"
328,20020601,20020613,20020608,114,282,1,100,4,"SO46339",3,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"5794-4C65-A6","PO15950135611"
568,20031001,20031013,20031008,331,282,1,100,4,"SO55256",27,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,"686E-4D36-8B","PO12528136439"
375,20020801,20020813,20020808,258,282,1,100,4,"SO46970",29,1,2,1308.9375,2617.875,0,0,1320.6838,2641.3676,2617.875,209.43,65.4469,"01AF-420A-B9","PO15196114472"
471,20031101,20031113,20031108,313,282,1,100,4,"SO57142",5,1,2,38.1,76.2,0,0,23.749,47.498,76.2,6.096,1.905,"C2D8-45D0-B5","PO4553190603"
379,20020801,20020813,20020808,258,282,1,100,4,"SO46970",36,1,2,1308.9375,2617.875,0,0,1320.6838,2641.3676,2617.875,209.43,65.4469,"01AF-420A-B9","PO15196114472"
419,20020801,20020813,20020808,385,282,1,100,4,"SO47039",13,1,2,52.647,105.294,0,0,38.9588,77.9176,105.294,8.4235,2.6324,"B548-493E-AE","PO5684166879"
368,20021101,20021113,20021108,258,282,1,100,4,"SO47994",11,1,2,1466.01,2932.02,0,0,1518.7864,3037.5728,2932.02,234.5616,73.3005,"284B-45A1-94","PO15196121630"
391,20021201,20021213,20021208,457,282,1,100,4,"SO48397",23,1,2,88.932,177.864,0,0,65.8097,131.6194,177.864,14.2291,4.4466,"A1DC-424B-A8","PO9686169278"
423,20020801,20020813,20020808,258,282,1,100,4,"SO46970",18,1,2,165.231,330.462,0,0,122.2709,244.5418,330.462,26.437,8.2616,"01AF-420A-B9","PO15196114472"
322,20011201,20011213,20011208,114,282,1,100,4,"SO44752",1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"584D-40E8-AF","PO15950187592"
300,20020601,20020613,20020608,366,282,1,100,4,"SO46364",13,1,2,809.76,1619.52,0,0,699.0928,1398.1856,1619.52,129.5616,40.488,"BC3C-4FE8-AC","PO3248115921"
307,20020201,20020213,20020208,384,282,1,100,4,"SO45290",9,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,"913D-41B7-81","PO16037118184"
364,20021201,20021213,20021208,457,282,1,100,4,"SO48397",8,1,2,647.994,1295.988,0,0,598.4354,1196.8708,1295.988,103.679,32.3997,"A1DC-424B-A8","PO9686169278"
286,20020901,20020913,20020908,674,282,1,100,4,"SO47425",8,1,2,183.9382,367.8764,0,0,170.1428,340.2856,367.8764,29.4301,9.1969,"E539-44F6-AA","PO4002163465"
223,20020301,20020313,20020308,366,282,1,100,4,"SO45555",10,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"B11A-41CE-84","PO3248155143"
271,20020801,20020813,20020808,259,282,1,100,4,"SO46960",3,1,2,202.332,404.664,0,0,187.1571,374.3142,404.664,32.3731,10.1166,"F05E-41EB-90","PO16762181648"
410,20021201,20021213,20021208,133,282,1,100,4,"SO48341",8,1,2,36.447,72.894,0,0,26.9708,53.9416,72.894,5.8315,1.8224,"A747-471B-97","PO10701176180"
