id,top_level_status,start_date,end_date,data_source,months_in_status,project_status_metadata.status_order,project_status_metadata.status_name
"ab3b4a61-2463-4eb3-9948-57784278456f","filed_for_permits",2018-11-06 00:00:00.000,,"dbi",45,2,"Entitled, filed for permits"
"67efa609-4a1a-456a-94dd-2eb1c3b53aa3","filed_for_permits",2019-07-24 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"d7800a7c-da87-4d5a-b8e9-9f67ed41cca7","filed_for_permits",2018-12-04 00:00:00.000,,"dbi",44,2,"Entitled, filed for permits"
"c2fd65af-712d-4dfa-b9a7-8032be794643","filed_for_permits",2018-11-01 00:00:00.000,,"dbi",45,2,"Entitled, filed for permits"
"51dd9d75-490e-4639-99c2-1cd716434e56","filed_for_permits",2018-10-18 00:00:00.000,,"dbi",46,2,"Entitled, filed for permits"
"382ba883-4301-4579-ae36-df222ec08b44","filed_for_permits",2018-10-15 00:00:00.000,,"dbi",46,2,"Entitled, filed for permits"
"5d500e71-7a81-4fa0-b396-19307ace3806","filed_for_permits",2018-11-19 00:00:00.000,,"dbi",45,2,"Entitled, filed for permits"
"848c6744-e7d0-4d3c-864c-e93c850ad8bf","filed_for_permits",2018-04-16 00:00:00.000,,"dbi",52,2,"Entitled, filed for permits"
"72c46de1-6a68-4a8f-885e-11ee7ae6ef7f","filed_for_permits",2018-10-24 00:00:00.000,,"dbi",46,2,"Entitled, filed for permits"
"67deb4ad-a0cf-4b5d-bee9-4b830812bad2","filed_for_permits",2017-12-05 00:00:00.000,,"dbi",56,2,"Entitled, filed for permits"
"927360c4-388d-4d87-b387-f6d6904d4425","filed_for_permits",2019-02-07 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"3557762a-f086-4628-a6d9-6eb6babe7bdd","filed_for_permits",2019-02-06 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"7755396e-ce68-4b85-a248-6ee97467c4c5","filed_for_permits",2018-09-13 00:00:00.000,,"dbi",47,2,"Entitled, filed for permits"
"9d956d54-aaea-43e5-bb31-42caa68f10e0","filed_for_permits",2019-03-26 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"baf8a2fe-135f-4959-bd40-0441e422db62","filed_for_permits",2019-08-16 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"05bf1a96-a88c-4069-8502-6f7c8db48e71","filed_for_permits",2019-02-05 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"9ebeb4fe-9df9-41b6-b14e-d8750ba3ab2a","filed_for_permits",2019-04-29 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"9f39e204-bea6-4e05-bf15-7d2d2e8b8b9b","filed_for_permits",2019-06-17 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"ed1b8501-4573-431d-9025-40564b13ffc7","filed_for_permits",2019-01-29 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"7afbae83-9835-4f1d-91f9-2b94b3e330f4","filed_for_permits",2019-04-08 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"2cc78ed6-b5e4-4b64-bba8-f195a3d0fcaf","filed_for_permits",2019-01-10 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"48746eda-86de-4bc6-a815-c8e4ea9dce8d","filed_for_permits",2019-09-09 00:00:00.000,,"dbi",35,2,"Entitled, filed for permits"
"67b005d7-d065-4b3c-a21e-8aff82156177","filed_for_permits",2019-07-25 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"fad720a0-72f4-4fc9-819d-a7f08c3ebd7c","filed_for_permits",2019-03-01 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"8308de92-ab41-448d-93b2-a5d345cd66ef","filed_for_permits",2019-04-24 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"ecb4debc-a0cb-4517-9999-15d969eb7e3f","filed_for_permits",2019-02-08 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"2601b3f5-1961-447d-aaf8-141c340e9f7b","filed_for_permits",2019-05-08 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"c8ee4d62-8978-4237-9879-3bf5e7d71a96","filed_for_permits",2018-12-21 00:00:00.000,,"dbi",44,2,"Entitled, filed for permits"
"275733cf-12f5-4ce5-b121-17882845d385","filed_for_permits",2018-10-24 00:00:00.000,,"dbi",46,2,"Entitled, filed for permits"
"3f66e134-aaa6-4f13-9536-5d840fd1c0a2","filed_for_permits",2019-04-25 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"d0ede539-6dbe-4c72-b375-223f74f93d15","filed_for_permits",2019-06-19 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"71a9ad62-2125-4a6d-a1ef-9000ac7aa5b4","filed_for_permits",2020-02-27 00:00:00.000,,"dbi",30,2,"Entitled, filed for permits"
"cdfba214-8f6e-479e-abda-e1a0c98d133c","filed_for_permits",2019-01-25 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"abf4fd13-4805-4aa6-b38b-8b38b8fd8f27","filed_for_permits",2019-10-29 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"1fb8c04d-886b-47d5-aa57-0652ad52785b","filed_for_permits",2019-01-31 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"d0d39db0-9d7c-4bf0-ac9a-45bd8ab9c38b","filed_for_permits",2019-01-09 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"a297ccb5-af31-4aaa-834f-9f347ecbbc95","filed_for_permits",2019-10-17 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"02a38367-68fe-4541-aef9-56c4e9240276","filed_for_permits",2019-01-11 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"b2d93d78-6e2a-4750-8b14-350ff439f140","filed_for_permits",2018-12-19 00:00:00.000,,"dbi",44,2,"Entitled, filed for permits"
"7cb9a631-49d4-407e-9113-5bdc3c5a65f7","filed_for_permits",2019-02-06 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"3b8fff30-4a47-482f-b3d9-b196890f2d28","filed_for_permits",2019-10-28 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"12cfc723-7575-4271-83ee-a2d6dc90944b","filed_for_permits",2019-02-26 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"8813f042-dd9f-44e2-b4de-c922669696b1","filed_for_permits",2018-06-28 00:00:00.000,,"dbi",50,2,"Entitled, filed for permits"
"b1eb62df-1144-41a9-816d-c60fd37d5289","filed_for_permits",2019-01-08 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"b4ac9fc1-abd8-4296-9858-24f0b68f36d4","filed_for_permits",2019-01-28 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"4b9ac3ec-7a13-43f3-9ba2-886c76c011d2","filed_for_permits",2018-12-26 00:00:00.000,,"dbi",44,2,"Entitled, filed for permits"
"ab76e0b2-1ebb-4023-89eb-ee38333f62d6","filed_for_permits",2019-09-05 00:00:00.000,,"dbi",35,2,"Entitled, filed for permits"
"bc19da56-d0a7-4ba6-a73e-dbf6214bbf34","filed_for_permits",2019-02-12 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"63039062-2d85-4b05-9f04-744748018691","filed_for_permits",2019-01-31 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"5aeb8b09-9492-4ae0-a354-468964d85dd7","filed_for_permits",2019-01-17 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"a063e020-c32e-42d5-aa16-c26768d0be16","filed_for_permits",2018-12-13 00:00:00.000,,"dbi",44,2,"Entitled, filed for permits"
"e1542598-9a07-490a-9ab0-f33a7e0ffb02","filed_for_permits",2019-01-23 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"9e5b4eeb-e26c-4431-bc1e-ee3010dc9c45","filed_for_permits",2019-04-15 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"1ff3ca00-da74-4df4-9e8b-73716f9cfce6","filed_for_permits",2019-02-06 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"bd051b7e-2af4-4876-b3e5-21bb2e2ea8f7","filed_for_permits",2018-12-13 00:00:00.000,,"dbi",44,2,"Entitled, filed for permits"
"ef7e5038-bc0d-415e-b6d2-80b0619dcbf8","filed_for_permits",2019-02-19 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"082e4866-0b73-40a2-98b3-66c931ae4caf","filed_for_permits",2019-01-17 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"63408905-af8a-452e-aef9-65feaa3fae23","filed_for_permits",2019-02-19 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"50507a46-43a2-49ac-bc7e-44d62dd3d293","filed_for_permits",2019-03-12 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"ba1ff56d-3231-4fa7-9463-7be3d414e5e9","filed_for_permits",2019-04-16 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"c5f6cbed-427d-4048-b090-db4b87195b26","filed_for_permits",2019-09-10 00:00:00.000,,"dbi",35,2,"Entitled, filed for permits"
"e73094ad-fbe3-4965-b61f-e57819caf8db","filed_for_permits",2019-03-14 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"59804163-0819-4c46-a62d-f0e60c3747ca","filed_for_permits",2019-05-20 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"7c289487-f668-4fd4-86bb-480c46e0894b","filed_for_permits",2019-04-17 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"f015d519-9e23-499e-80cf-f05c95ac16e5","filed_for_permits",2019-05-17 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"ed797279-695e-422d-acc7-1e16b505253b","filed_for_permits",2019-03-11 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"8ac1de78-1df4-49af-bd3f-2955e2cb7b6a","filed_for_permits",2019-04-15 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"ad526533-6d4c-4977-9766-1950cca5e42f","filed_for_permits",2019-05-01 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"4f4f65ce-8f03-4161-9686-d50806adc457","filed_for_permits",2019-05-06 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"fa5d537f-de7e-4b57-ab9b-e940311436c1","filed_for_permits",2019-04-10 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"c5f828d3-369c-4498-9e5f-a06539de1d68","filed_for_permits",2019-04-11 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"bcfd30fb-d7c9-41dc-8632-69d267e80e58","filed_for_permits",2019-05-22 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"eda46e03-9a28-465a-9e23-ee2ec2480483","filed_for_permits",2019-03-06 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"0da92eb0-6715-42ea-931d-bd8bcebff55e","filed_for_permits",2019-07-18 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"adb991b3-000b-4f4d-933e-60cc68fd0c05","filed_for_permits",2020-01-28 00:00:00.000,,"dbi",31,2,"Entitled, filed for permits"
"24963b80-4bdc-45b0-b576-82037364c049","filed_for_permits",2019-03-28 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"076375b5-b5f9-4839-8318-1f0cbf4a83b6","filed_for_permits",2019-05-01 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"cce513cf-9916-417c-980b-b42d734db42c","filed_for_permits",2019-09-24 00:00:00.000,,"dbi",35,2,"Entitled, filed for permits"
"b9fa2275-fc2a-4dc4-beef-f7162388a1ec","filed_for_permits",2019-04-29 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"349c7d5d-cf21-46eb-b7b2-4163619869b1","filed_for_permits",2019-03-04 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"6de34b60-47fe-4b99-820f-8cd96a31c8df","filed_for_permits",2019-03-04 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"58580c37-ea54-434b-b9b9-dd21c82e171e","filed_for_permits",2019-10-01 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"e22b51ae-f15c-4e9a-9c28-a6016b8581f0","filed_for_permits",2019-07-18 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"aeaf314f-23c6-4bde-b82f-b25358866bae","filed_for_permits",2019-04-22 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"212f6344-eac0-41e7-84b2-ba0173d40814","filed_for_permits",2019-04-19 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"010d12c7-e369-4350-af5c-28140f2ea48f","filed_for_permits",2019-03-08 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"da166b6f-5b58-4467-a724-c876279eff20","filed_for_permits",2019-04-12 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"b65a61e4-70f7-4a85-ad45-2799e678c78f","filed_for_permits",2019-04-19 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"c8f94a6c-fdbd-4157-a717-6d4c6bf27f64","filed_for_permits",2019-04-10 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"2a5344e8-3612-4424-8ca3-6015a5b399b4","filed_for_permits",2019-05-16 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"7d7db4bd-619e-4482-bc3c-d35fbda5fffe","filed_for_permits",2019-04-22 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"2f291dd8-4852-46b7-8313-bee9aa43394b","filed_for_permits",2019-07-23 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"894a276e-96fd-4f1e-93ae-9f53419fa5ae","filed_for_permits",2019-10-07 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"d1d34565-ad04-4792-9487-f3351d463108","filed_for_permits",2019-12-31 00:00:00.000,,"dbi",32,2,"Entitled, filed for permits"
"25b3a151-8d49-4015-bf92-272dede5d8cd","filed_for_permits",2019-05-07 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"ba4f7f7f-dc15-4e71-9c2b-f6fcdb9573e9","filed_for_permits",2018-09-24 00:00:00.000,,"dbi",47,2,"Entitled, filed for permits"
"4e204834-7fae-4c63-8898-eb6f425f387f","filed_for_permits",2019-03-21 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"2f8b9f48-9be6-4578-89ab-a0d27b8d4439","filed_for_permits",2019-03-08 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"df691c46-4044-438d-b067-db557cc18dfd","filed_for_permits",2012-06-04 00:00:00.000,,"dbi",122,2,"Entitled, filed for permits"
"1b0cbb5c-94ad-48ec-b407-6bff30643725","filed_for_permits",2019-04-11 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"68db6f20-f5b6-45f7-8d2f-6d8c958eb21a","filed_for_permits",2019-08-28 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"53361178-4897-4db0-8713-3995bec5cde9","filed_for_permits",2020-03-11 00:00:00.000,,"dbi",29,2,"Entitled, filed for permits"
"22164a50-cfaa-46d8-af59-1513792210ee","filed_for_permits",2019-09-16 00:00:00.000,,"dbi",35,2,"Entitled, filed for permits"
"aa03cedc-acf5-4bc2-a337-5faef596c7a6","filed_for_permits",2019-03-19 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"36de6e6a-de62-408f-84be-2c55426073eb","filed_for_permits",2019-03-22 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"4ab1945b-a88c-4044-a7a4-99edcdc47621","filed_for_permits",2019-04-08 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"071b8123-abbc-40f6-9ae7-78ac48d963cc","filed_for_permits",2019-03-15 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"8b452fa8-f961-4101-aac3-e6748a40909e","filed_for_permits",2019-08-29 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"a3bd79cb-15e4-4cc9-a47e-c673ee79e8e5","filed_for_permits",2019-03-07 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"920ac1af-2ff9-4c9b-a3b7-db36ac31333a","filed_for_permits",2019-04-19 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"7d3d7ea6-96a2-461c-9a4d-d908d7647e7f","filed_for_permits",2019-04-23 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"7ccb08df-92c2-4157-ac22-75f763b774c0","filed_for_permits",2019-04-24 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"b5a51ff9-ff7b-4428-bcc2-2788fd42f540","filed_for_permits",2019-03-20 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"95e3e2e3-0701-4a1f-8377-96f6b8ad673c","filed_for_permits",2019-03-14 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"26c38e83-80af-4075-87f9-639be4dbb52d","filed_for_permits",2019-10-09 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"4dd65abf-80d9-4095-9370-5e88c8b0d78d","filed_for_permits",2019-01-22 00:00:00.000,,"dbi",43,2,"Entitled, filed for permits"
"c0789e57-c142-44d7-83fe-90980d2c8c8c","filed_for_permits",2019-05-09 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"bfe2e827-8dc9-47f8-a3db-17001244eb1e","filed_for_permits",2019-04-23 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"725381e5-2cdb-4937-b1e3-ee89023de428","filed_for_permits",2019-02-22 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"772538a0-58c2-47e3-900a-6520c2344d5c","filed_for_permits",2019-06-03 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"fd2750f6-1cc2-42b1-af95-e83adc5b22b8","filed_for_permits",2019-04-10 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"aa50f9ad-b377-4d7a-bab6-416cd29a2eff","filed_for_permits",2019-03-04 00:00:00.000,,"dbi",41,2,"Entitled, filed for permits"
"9c024f03-6838-449d-bd81-9122954c8c9e","filed_for_permits",2019-02-19 00:00:00.000,,"dbi",42,2,"Entitled, filed for permits"
"9e193136-d6fd-4731-8064-c24e45ce4930","filed_for_permits",2019-07-09 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"8dbb31ba-a891-40fc-b111-6aae96160d31","filed_for_permits",2019-05-07 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"6e034b44-41bd-4b5b-9508-023463a11670","filed_for_permits",2019-05-06 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"a0f8a0a3-21cc-47c9-a38f-eebb5503d8cf","filed_for_permits",2020-02-04 00:00:00.000,,"dbi",30,2,"Entitled, filed for permits"
"a7892337-99b0-4351-bdec-9de03da7c5b8","filed_for_permits",2019-04-19 00:00:00.000,,"dbi",40,2,"Entitled, filed for permits"
"82ba432d-637a-4355-ad1e-44a4ec463718","filed_for_permits",2019-05-17 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"02580866-2af9-47c0-96f6-0db5ea42727e","filed_for_permits",2019-09-05 00:00:00.000,,"dbi",35,2,"Entitled, filed for permits"
"6224e732-8ba9-4934-8312-8bcbd444b156","filed_for_permits",2019-07-05 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"788612d1-29b4-478e-951b-6d3a707fd3cf","filed_for_permits",2019-07-24 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"63c7129d-69b0-4065-a00d-276709874da0","filed_for_permits",2019-06-27 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"6ce5b46c-b644-4db0-a28c-dbf9efab6213","filed_for_permits",2019-10-04 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"74207094-9ee2-4b71-a9a0-16104e040891","filed_for_permits",2019-07-15 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"b1aa6b06-629b-4b04-aa69-48dfb2621c3a","filed_for_permits",2019-08-08 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"68d19c9c-5159-46c2-8038-805a6d7a0fa2","filed_for_permits",2019-07-17 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"00e22267-5311-4334-89fc-9f2121c62216","filed_for_permits",2019-05-16 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"df7f3e3c-5cc5-46dc-9b45-f18906a3328e","filed_for_permits",2019-06-11 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"6e1963e0-6607-4120-8ff1-49eb4c78240d","filed_for_permits",2019-05-16 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"c1429f1e-3ff9-4e2e-80e9-b2fa6081c6cc","filed_for_permits",2020-01-08 00:00:00.000,,"dbi",31,2,"Entitled, filed for permits"
"4cd8cd42-3929-4a43-ade7-d4c2d6c3ac8b","filed_for_permits",2019-05-21 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"d79d0546-61a6-47fa-b8b1-31362f994949","filed_for_permits",2019-10-18 00:00:00.000,,"dbi",34,2,"Entitled, filed for permits"
"eacc5e23-585a-4b43-9b8b-a9d479a63a0f","filed_for_permits",2019-06-26 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"a8084851-a10d-4c31-ad77-f06fd364b324","filed_for_permits",2019-06-11 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"d6641ade-13d4-4f5f-8272-7e02c1e48dfb","filed_for_permits",2019-06-20 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"0f8da9d7-f2ec-473d-b67c-5c35df92673d","filed_for_permits",2019-05-21 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"693561d7-1da6-4aa7-9702-59713f2d6799","filed_for_permits",2019-07-17 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"d9eb31f5-3e32-4be6-bb52-bc919d609cc3","filed_for_permits",2019-07-24 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"caf14582-cac4-491a-8846-1248477c886d","filed_for_permits",2019-11-14 00:00:00.000,,"dbi",33,2,"Entitled, filed for permits"
"5eec7e63-3072-40ef-8d3d-14e9ce250c5f","filed_for_permits",2019-07-31 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"4e361968-299c-4c16-bd86-5f6224169d14","filed_for_permits",2019-05-23 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"4dd8b867-f455-48db-b497-d58335e49f37","filed_for_permits",2019-06-27 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"dcdec473-b4b8-4d6a-88e5-bce7b696afdd","filed_for_permits",2019-07-30 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"320f31ac-0efc-4dfb-9df5-a0fb4983ab65","filed_for_permits",2019-07-08 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"be81376c-4a03-4b31-ac3c-be74de1c4343","filed_for_permits",2019-07-17 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"5cc6810e-a486-4753-aea4-d804981a1caa","filed_for_permits",2019-06-10 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"23350938-8c11-45f6-99e3-ad5e45e5e6f8","filed_for_permits",2019-07-29 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"7a8a2d46-09f1-427a-a97c-0981a7ff8123","filed_for_permits",2019-08-16 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"146ad96e-ad88-484e-9f5e-a27cea4e334e","filed_for_permits",2019-06-26 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"730ba580-04d6-4d88-8f12-8884674cd789","filed_for_permits",2019-08-14 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"14380061-24a6-4f8f-9f46-11505774ec14","filed_for_permits",2019-05-29 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"9ea90ab4-07da-4c66-a276-cc71a6061c81","filed_for_permits",2019-05-22 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"f70c389b-fe1f-4935-b206-ebb84169ca69","filed_for_permits",2019-05-24 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"296dcb1e-9099-4988-b69f-a2f1fcd11222","filed_for_permits",2019-07-02 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"6b782c68-63b9-4074-935f-09a11ef016a1","filed_for_permits",2019-07-10 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"302af362-f8be-4c70-a4b5-6d7fa40f1664","filed_for_permits",2019-07-17 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"4d79d23d-9859-451e-8ea5-4d225229743a","filed_for_permits",2019-07-23 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"144c8932-2eba-469a-9f02-07f8b1fc1178","filed_for_permits",2018-12-07 00:00:00.000,,"dbi",44,2,"Entitled, filed for permits"
"e64580b3-fd87-41c1-a075-87ae4c3271d0","filed_for_permits",2019-05-13 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"e98d484c-ccaf-487a-8c8d-922dcdb6c384","filed_for_permits",2019-07-11 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"d340e38f-5cda-4631-a139-30dccdbc9879","filed_for_permits",2019-06-10 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"30389c06-eaeb-447e-ac99-ee9b27357866","filed_for_permits",2019-12-31 00:00:00.000,,"dbi",32,2,"Entitled, filed for permits"
"31beda7a-5b37-420b-96af-864ee7138387","filed_for_permits",2019-05-29 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"252199c3-9d9e-440b-806e-f6a4aa163505","filed_for_permits",2019-05-17 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"cdbc84d2-c3a1-4f80-a05c-4b736c36247d","filed_for_permits",2019-05-17 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"89bae6e4-3823-4836-b1b3-0bebd83f1101","filed_for_permits",2019-08-28 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"9aa59485-73b7-447d-9d07-7112887f8fcc","filed_for_permits",2019-07-30 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"04b43fe2-e91d-4a8f-8165-a16a5db3daf9","filed_for_permits",2019-07-10 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"e5cba233-79e3-421e-a329-035a5eae392a","filed_for_permits",2019-05-23 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
"1352e13a-802b-4d22-ac3e-45b36a71d1ff","filed_for_permits",2019-08-01 00:00:00.000,,"dbi",36,2,"Entitled, filed for permits"
"f00ada4d-2c14-4676-bd53-616b57f0ea02","filed_for_permits",2019-07-10 00:00:00.000,,"dbi",37,2,"Entitled, filed for permits"
"6a31e77e-90dc-462b-ab97-bd4269e25322","filed_for_permits",2019-11-08 00:00:00.000,,"dbi",33,2,"Entitled, filed for permits"
"cdc82f56-fff1-4e46-b854-c32b1f90e15d","filed_for_permits",2019-06-14 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"991a47fe-9153-42e6-b202-d472cfc73dcf","filed_for_permits",2018-07-27 00:00:00.000,,"dbi",49,2,"Entitled, filed for permits"
"48a69506-b75c-45ee-92c4-c4b82c741a18","filed_for_permits",2018-11-08 00:00:00.000,,"dbi",45,2,"Entitled, filed for permits"
"2662577d-61c0-425f-a3d6-940838a803a0","filed_for_permits",2019-06-26 00:00:00.000,,"dbi",38,2,"Entitled, filed for permits"
"6e577681-b40c-4825-ab11-3738d27ee2bf","filed_for_permits",2019-05-13 00:00:00.000,,"dbi",39,2,"Entitled, filed for permits"
