device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,window,start_time,end_time,last_updated,percent_value,base_value
6427,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",2,2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,2021-11-12 09:21:58.753,101.46,2
6427,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",3,2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,2021-11-12 09:21:58.746,101.46,2
6427,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",4,2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,2021-11-12 09:21:58.740,101.46,2
6427,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",5,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,2021-11-12 09:21:58.733,101.46,2
6427,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",6,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,2021-11-12 09:21:58.726,101.46,2
6427,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",1,2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,2021-11-12 09:21:58.756,101.46,2
6427,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",2,2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,2021-11-12 09:21:58.750,101.46,2
6427,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",3,2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,2021-11-12 09:21:58.743,101.46,2
6427,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",4,2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,2021-11-12 09:21:58.736,101.46,2
6427,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",5,2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,2021-11-12 09:21:58.730,101.46,2
6427,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2078,1,"1 Day",6,2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,2021-11-12 09:21:58.723,101.46,2
10382,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1910,1,"1 Day",1,2021-09-01 06:00:00.000,2021-09-02 06:00:00.000,2021-10-01 08:03:33.210,93.26,2
10382,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1906,1,"1 Day",1,2021-09-01 06:00:00.000,2021-09-02 06:00:00.000,2021-10-01 08:03:33.213,93.07,2
10382,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1908.32,1,"1 Day",1,2021-09-01 06:00:00.000,2021-09-02 06:00:00.000,2021-10-01 08:03:33.213,93.18,2
10382,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1910,1,"1 Day",1,2021-09-01 06:00:00.000,2021-09-02 06:00:00.000,2021-10-01 08:03:33.213,93.26,2
10382,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1910,1,"1 Day",1,2021-09-01 06:00:00.000,2021-09-02 06:00:00.000,2021-10-01 08:03:33.210,93.26,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1887.98,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:05.796,92.19,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1886.84,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:05.790,92.13,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1883.18,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:05.783,91.95,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1881.77,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:05.776,91.88,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1883.28,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:05.770,91.96,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1882.32,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:05.763,91.91,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1881,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:05.756,91.85,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1878.5,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:05.753,91.72,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1876.58,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:05.746,91.63,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1875.09,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:05.740,91.56,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1906.06,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:05.733,93.07,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1904.64,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:05.726,93,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1882.88,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:05.800,91.94,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1879.67,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:05.793,91.78,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1877.57,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:05.786,91.68,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1876.82,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:05.780,91.64,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1875.27,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:05.773,91.57,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1876.49,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:05.766,91.63,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1874.18,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:05.763,91.51,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1872.95,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:05.756,91.45,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1870.84,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:05.750,91.35,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1869.11,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:05.743,91.27,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1867.52,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:05.736,91.19,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1904.64,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:05.730,93,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1885.52,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:05.796,92.07,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1883.59,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:05.790,91.97,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1880.98,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:05.786,91.84,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1879.46,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:05.776,91.77,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1878.83,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:05.773,91.74,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1879.74,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:05.766,91.78,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1878.06,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:05.760,91.7,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1876.2,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:05.753,91.61,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1874.15,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:05.746,91.51,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1872.11,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:05.740,91.41,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1879,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:05.733,91.75,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1904.64,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:05.726,93,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1887.19,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:05.800,92.15,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1886.12,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:05.793,92.1,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1883.13,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:05.786,91.95,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1881.41,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:05.780,91.87,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1880.81,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:05.773,91.84,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1881.82,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:05.766,91.89,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1879.8,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:05.760,91.79,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1878.39,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:05.753,91.72,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1876.17,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:05.746,91.61,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1874.18,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:05.740,91.51,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1903.6,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:05.733,92.95,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1904.64,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:05.726,93,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1887.98,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:05.793,92.19,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1886.84,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:05.790,92.13,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1883.18,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:05.783,91.95,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1881.77,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:05.776,91.88,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1883.28,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:05.770,91.96,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1882.32,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:05.763,91.91,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1881,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:05.756,91.85,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1878.5,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:05.750,91.72,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1876.58,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:05.743,91.63,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1875.09,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:05.736,91.56,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1906.06,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:05.730,93.07,2
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1904.64,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:05.723,93,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",161.38,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.153,7.88,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",161.13,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:06.150,7.87,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",161.09,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:06.143,7.87,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",160.7,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:06.136,7.85,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",160.93,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:06.130,7.86,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",160.78,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:06.123,7.85,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",160.49,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:06.116,7.84,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",162.35,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.110,7.93,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",160.35,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:06.103,7.83,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",160.17,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:06.096,7.82,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",160.07,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:06.090,7.82,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",159.74,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:06.083,7.8,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.88,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.160,7.86,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.75,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:06.153,7.85,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.69,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:06.146,7.85,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.59,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:06.140,7.84,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.42,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:06.133,7.83,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.28,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:06.126,7.83,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.17,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:06.120,7.82,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",160.1,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.113,7.82,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",159.96,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:06.106,7.81,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",159.83,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:06.100,7.8,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",159.75,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:06.093,7.8,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",159.74,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:06.086,7.8,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",161.03,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.156,7.86,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.95,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:06.150,7.86,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.79,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:06.143,7.85,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.65,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:06.136,7.84,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.57,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:06.130,7.84,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.43,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:06.123,7.83,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.29,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:06.116,7.83,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.36,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.110,7.83,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.09,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:06.106,7.82,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",159.96,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:06.096,7.81,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",159.83,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:06.093,7.8,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",159.74,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:06.083,7.8,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",161.09,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.156,7.87,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",161.03,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:06.150,7.86,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.9,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:06.143,7.86,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.7,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:06.136,7.85,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.6,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:06.133,7.84,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.52,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:06.126,7.84,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.4,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:06.120,7.83,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.46,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.113,7.83,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.17,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:06.106,7.82,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",160.03,1,"1 Day",10,2021-11-02 02:00:00.000,2021-11-03 02:00:00.000,2021-11-12 02:00:06.100,7.81,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",159.84,1,"1 Day",11,2021-11-01 02:00:00.000,2021-11-02 02:00:00.000,2021-11-12 02:00:06.093,7.8,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",159.74,1,"1 Day",12,2021-10-31 02:00:00.000,2021-11-01 02:00:00.000,2021-11-12 02:00:06.086,7.8,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",161.38,1,"1 Day",1,2021-11-11 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:06.153,7.88,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",161.13,1,"1 Day",2,2021-11-10 02:00:00.000,2021-11-11 02:00:00.000,2021-11-12 02:00:06.146,7.87,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",161.09,1,"1 Day",3,2021-11-09 02:00:00.000,2021-11-10 02:00:00.000,2021-11-12 02:00:06.140,7.87,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",160.7,1,"1 Day",4,2021-11-08 02:00:00.000,2021-11-09 02:00:00.000,2021-11-12 02:00:06.133,7.85,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",160.93,1,"1 Day",5,2021-11-07 02:00:00.000,2021-11-08 02:00:00.000,2021-11-12 02:00:06.126,7.86,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",160.78,1,"1 Day",6,2021-11-06 02:00:00.000,2021-11-07 02:00:00.000,2021-11-12 02:00:06.120,7.85,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",160.49,1,"1 Day",7,2021-11-05 02:00:00.000,2021-11-06 02:00:00.000,2021-11-12 02:00:06.113,7.84,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",162.35,1,"1 Day",8,2021-11-04 02:00:00.000,2021-11-05 02:00:00.000,2021-11-12 02:00:06.106,7.93,2
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",160.35,1,"1 Day",9,2021-11-03 02:00:00.000,2021-11-04 02:00:00.000,2021-11-12 02:00:06.103,7.83,2
